Time,V(R5:2)
1.506556657753e-02,-5.215712401869e-02
1.506630414924e-02,-5.224279908152e-02
1.506679481468e-02,-5.229931120112e-02
1.506732076606e-02,-5.235945791250e-02
1.506791376075e-02,-5.242673590990e-02
1.506850723228e-02,-5.249349764539e-02
1.506899894676e-02,-5.254837871119e-02
1.506945756874e-02,-5.259921118266e-02
1.507002757988e-02,-5.266190963254e-02
1.507065195045e-02,-5.272997516593e-02
1.507140382728e-02,-5.281108662121e-02
1.507202133140e-02,-5.287700165800e-02
1.507266658745e-02,-5.294520124523e-02
1.507345413170e-02,-5.302749773952e-02
1.507385286293e-02,-5.306876737537e-02
1.507435678444e-02,-5.312054184024e-02
1.507501119575e-02,-5.318713782802e-02
1.507562688789e-02,-5.324913073500e-02
1.507622713051e-02,-5.330894659728e-02
1.507687019310e-02,-5.337234642355e-02
1.507745527229e-02,-5.342941406746e-02
1.507811645469e-02,-5.349319490918e-02
1.507879890403e-02,-5.355823460630e-02
1.507948497734e-02,-5.362280566217e-02
1.508011993370e-02,-5.368183452070e-02
1.508081363640e-02,-5.374551898799e-02
1.508135742149e-02,-5.379484934697e-02
1.508202213249e-02,-5.385444210605e-02
1.508274492225e-02,-5.391835389382e-02
1.508342555961e-02,-5.397769051603e-02
1.508400167427e-02,-5.402726910975e-02
1.508453859291e-02,-5.407294028377e-02
1.508518165550e-02,-5.412695853311e-02
1.508589281044e-02,-5.418582921809e-02
1.508640722236e-02,-5.422784282866e-02
1.508696283302e-02,-5.427268218948e-02
1.508764146766e-02,-5.432668693187e-02
1.508837655983e-02,-5.438423536064e-02
1.508895448646e-02,-5.442878346570e-02
1.508953489265e-02,-5.447290440700e-02
1.509030260048e-02,-5.453030693221e-02
1.509113668403e-02,-5.459143410991e-02
1.509179004631e-02,-5.463841147715e-02
1.509244235954e-02,-5.468451794568e-02
1.509323085746e-02,-5.473918345959e-02
1.509378665886e-02,-5.477701295881e-02
1.509438852272e-02,-5.481731987178e-02
1.509505704841e-02,-5.486128561408e-02
1.509578107795e-02,-5.490794294182e-02
1.509630483589e-02,-5.494107054549e-02
1.509688333473e-02,-5.497705034248e-02
1.509760545692e-02,-5.502106014370e-02
1.509838384590e-02,-5.506737378039e-02
1.509896596870e-02,-5.510124326949e-02
1.509959567985e-02,-5.513714137064e-02
1.510000000208e-02,-5.515978384603e-02
1.510000804722e-02,-5.516023114879e-02
1.510002413749e-02,-5.516112537550e-02
1.510005631804e-02,-5.516291231330e-02
1.510010210037e-02,-5.516545105417e-02
1.510015364050e-02,-5.516830418335e-02
1.510025672078e-02,-5.517399487810e-02
1.510043651223e-02,-5.518387083279e-02
1.510079609513e-02,-5.520343302279e-02
1.510134607910e-02,-5.523286310342e-02
1.510185181259e-02,-5.525940111068e-02
1.510235354065e-02,-5.528523101659e-02
1.510295092224e-02,-5.531533695473e-02
1.510350538849e-02,-5.534264824504e-02
1.510396982788e-02,-5.536505523748e-02
1.510447737336e-02,-5.538905097026e-02
1.510495506882e-02,-5.541116632658e-02
1.510552069306e-02,-5.543676212899e-02
1.510608326554e-02,-5.546158386350e-02
1.510676666855e-02,-5.549088037830e-02
1.510746723770e-02,-5.551993549283e-02
1.510814730286e-02,-5.554719038391e-02
1.510880371689e-02,-5.557260709097e-02
1.510922490715e-02,-5.558845380331e-02
1.510966297745e-02,-5.560455184475e-02
1.511021095871e-02,-5.562413624635e-02
1.511075293183e-02,-5.564290083636e-02
1.511143337845e-02,-5.566560469747e-02
1.511213995575e-02,-5.568817095813e-02
1.511278082489e-02,-5.570774572994e-02
1.511339832901e-02,-5.572580179138e-02
1.511384154915e-02,-5.573827300280e-02
1.511429926514e-02,-5.575072277416e-02
1.511485792755e-02,-5.576532531302e-02
1.511536566376e-02,-5.577803049382e-02
1.511602779984e-02,-5.579378641875e-02
1.511674057602e-02,-5.580971702641e-02
1.511732002854e-02,-5.582187784149e-02
1.511792484879e-02,-5.583381395577e-02
1.511842066407e-02,-5.584302019285e-02
1.511891314148e-02,-5.585164732343e-02
1.511937729477e-02,-5.585930581175e-02
1.511985432267e-02,-5.586669777854e-02
1.512051426529e-02,-5.587612184048e-02
1.512125584244e-02,-5.588559747285e-02
1.512183634400e-02,-5.589218969514e-02
1.512237335801e-02,-5.589764173179e-02
1.512303558945e-02,-5.590350671519e-02
1.512358719468e-02,-5.590766687562e-02
1.512398878693e-02,-5.591028034957e-02
1.512438699364e-02,-5.591252576705e-02
1.512494336724e-02,-5.591508438730e-02
1.512557326912e-02,-5.591716574075e-02
1.512621261238e-02,-5.591839009754e-02
1.512685348152e-02,-5.591871736409e-02
1.512744733452e-02,-5.591821490492e-02
1.512810222267e-02,-5.591675904283e-02
1.512874223351e-02,-5.591442043486e-02
1.512939960121e-02,-5.591107423157e-02
1.513003732323e-02,-5.590691058233e-02
1.513071395516e-02,-5.590150329440e-02
1.513126365303e-02,-5.589635800473e-02
1.513183700203e-02,-5.589027121874e-02
1.513247348427e-02,-5.588265155551e-02
1.513319312691e-02,-5.587293948247e-02
1.513395434975e-02,-5.586139703885e-02
1.513464109063e-02,-5.584986108572e-02
1.513532315850e-02,-5.583734616541e-02
1.513617669701e-02,-5.582019750102e-02
1.513680488228e-02,-5.580651677071e-02
1.513745538353e-02,-5.579140146357e-02
1.513820830941e-02,-5.577269710510e-02
1.513883811592e-02,-5.575605289673e-02
1.513945485710e-02,-5.573887111685e-02
1.514007636666e-02,-5.572066999780e-02
1.514077855706e-02,-5.569903373978e-02
1.514130250573e-02,-5.568214642193e-02
1.514185334801e-02,-5.566370653039e-02
1.514246923088e-02,-5.564225483950e-02
1.514316503167e-02,-5.561695804661e-02
1.514370414376e-02,-5.559658160323e-02
1.514424649834e-02,-5.557539781285e-02
1.514485236763e-02,-5.555091891365e-02
1.514554721474e-02,-5.552178563396e-02
1.514606649041e-02,-5.549927284825e-02
1.514661513924e-02,-5.547479728373e-02
1.514723579048e-02,-5.544625371006e-02
1.514792176842e-02,-5.541364719377e-02
1.514844524025e-02,-5.538801555435e-02
1.514900666832e-02,-5.535980342248e-02
1.514961148857e-02,-5.532857270923e-02
1.515000000108e-02,-5.530805242720e-02
1.515000000117e-02,-5.530805250076e-02
1.515000000136e-02,-5.530805249062e-02
1.515000000172e-02,-5.530805247019e-02
1.515000000208e-02,-5.530805233303e-02
1.515000000216e-02,-5.530805244652e-02
1.515000000232e-02,-5.530805243773e-02
1.515000000264e-02,-5.530805242000e-02
1.515000000328e-02,-5.530805235130e-02
1.515000000456e-02,-5.530805226351e-02
1.515000000712e-02,-5.530805209250e-02
1.515000001224e-02,-5.530805184242e-02
1.515000002248e-02,-5.530805127924e-02
1.515000004296e-02,-5.530805019599e-02
1.515000008392e-02,-5.530804801530e-02
1.515000016584e-02,-5.530804364931e-02
1.515000032969e-02,-5.530803491892e-02
1.515000065737e-02,-5.530801745954e-02
1.515000131274e-02,-5.530798253956e-02
1.515000262349e-02,-5.530791269672e-02
1.515000524497e-02,-5.530777299908e-02
1.515001048795e-02,-5.530749355445e-02
1.515002097389e-02,-5.530693446875e-02
1.515004194579e-02,-5.530581551129e-02
1.515008388958e-02,-5.530357445204e-02
1.515013151369e-02,-5.530102480967e-02
1.515020181141e-02,-5.529725141496e-02
1.515034240684e-02,-5.528966927618e-02
1.515062359771e-02,-5.527436352623e-02
1.515107597313e-02,-5.524934362485e-02
1.515150226555e-02,-5.522531870730e-02
1.515213569603e-02,-5.518881618484e-02
1.515263360939e-02,-5.515944772099e-02
1.515316738090e-02,-5.512730322977e-02
1.515379051170e-02,-5.508891008308e-02
1.515433954200e-02,-5.505430717295e-02
1.515484966240e-02,-5.502150491471e-02
1.515541576347e-02,-5.498436643577e-02
1.515596021614e-02,-5.494791651445e-02
1.515664199791e-02,-5.490125875249e-02
1.515731882057e-02,-5.485382379964e-02
1.515789312324e-02,-5.481269945284e-02
1.515849918327e-02,-5.476842938692e-02
1.515895627937e-02,-5.473444719252e-02
1.515951551399e-02,-5.469217699859e-02
1.516004041633e-02,-5.465180506280e-02
1.516055864296e-02,-5.461128406169e-02
1.516123680076e-02,-5.455726133420e-02
1.516191591224e-02,-5.450202934964e-02
1.516245206794e-02,-5.445762114699e-02
1.516302446327e-02,-5.440942845327e-02
1.516379713020e-02,-5.434308993972e-02
1.516422928772e-02,-5.430534194669e-02
1.516464375457e-02,-5.426870437446e-02
1.516514910660e-02,-5.422345627826e-02
1.516578568420e-02,-5.416555525185e-02
1.516647595367e-02,-5.410163130242e-02
1.516703108749e-02,-5.404936024262e-02
1.516761387787e-02,-5.399365745161e-02
1.516829384765e-02,-5.392759352495e-02
1.516875876388e-02,-5.388175738547e-02
1.516922682724e-02,-5.383506378833e-02
1.516966713867e-02,-5.379063714125e-02
1.517023724518e-02,-5.373239082796e-02
1.517084568939e-02,-5.366932613819e-02
1.517159203491e-02,-5.359069447407e-02
1.517218665085e-02,-5.352704281122e-02
1.517280663452e-02,-5.345972493313e-02
1.517351483307e-02,-5.338163873248e-02
1.517412365875e-02,-5.331349382585e-02
1.517475737533e-02,-5.324156455341e-02
1.517539319000e-02,-5.316837176048e-02
1.517605332336e-02,-5.309129172043e-02
1.517661379776e-02,-5.302497695979e-02
1.517721814117e-02,-5.295257403895e-02
1.517781580887e-02,-5.288005403924e-02
1.517851866684e-02,-5.279360171220e-02
1.517928818664e-02,-5.269749984288e-02
1.517993964157e-02,-5.261495573213e-02
1.518057192764e-02,-5.253379887890e-02
1.518143729171e-02,-5.242105905226e-02
1.518202742538e-02,-5.234307080641e-02
1.518263939819e-02,-5.226124870262e-02
1.518335045776e-02,-5.216496435385e-02
1.518412207565e-02,-5.205900197820e-02
1.518472527466e-02,-5.197509477581e-02
1.518534668884e-02,-5.188766815082e-02
1.518617934189e-02,-5.176895263814e-02
1.518675126037e-02,-5.168636832574e-02
1.518751896820e-02,-5.157417564357e-02
1.518821486435e-02,-5.147115205232e-02
1.518895300827e-02,-5.136049464763e-02
1.518954352340e-02,-5.127094512171e-02
1.519012335739e-02,-5.118212922319e-02
1.519095601043e-02,-5.105305062762e-02
1.519158095321e-02,-5.095497927461e-02
1.519226054153e-02,-5.084717102681e-02
1.519289664230e-02,-5.074516406766e-02
1.519378632507e-02,-5.060071016126e-02
1.519436453781e-02,-5.050571276352e-02
1.519500636062e-02,-5.039923466454e-02
1.519571093521e-02,-5.028109677795e-02
1.519646882019e-02,-5.015255953113e-02
1.519702757797e-02,-5.005682359059e-02
1.519765061340e-02,-4.994910231874e-02
1.519851578674e-02,-4.979781432146e-02
1.519912909469e-02,-4.968936908258e-02
1.519974612198e-02,-4.957926126334e-02
1.520000000208e-02,-4.953366372384e-02
1.520000603183e-02,-4.953257868700e-02
1.520001809134e-02,-4.953040832420e-02
1.520004221036e-02,-4.952606644203e-02
1.520009044840e-02,-4.951737805111e-02
1.520014095142e-02,-4.950827509367e-02
1.520020092561e-02,-4.949745621214e-02
1.520032087400e-02,-4.947578983541e-02
1.520056077077e-02,-4.943234260611e-02
1.520104056432e-02,-4.934499076985e-02
1.520150242879e-02,-4.926032530581e-02
1.520219594076e-02,-4.913213203363e-02
1.520289612844e-02,-4.900140717677e-02
1.520354119375e-02,-4.887982007575e-02
1.520404521062e-02,-4.878404790737e-02
1.520464488103e-02,-4.866921889217e-02
1.520518466070e-02,-4.856503829857e-02
1.520576106145e-02,-4.845293166493e-02
1.520643616750e-02,-4.832050008211e-02
1.520718213155e-02,-4.817275343383e-02
1.520778885915e-02,-4.805148748429e-02
1.520839739873e-02,-4.792887115042e-02
1.520884085729e-02,-4.783889320548e-02
1.520930334165e-02,-4.774449363988e-02
1.520979734495e-02,-4.764302893426e-02
1.521040512159e-02,-4.751729956894e-02
1.521102768018e-02,-4.738748481775e-02
1.521184202268e-02,-4.721611099985e-02
1.521248317792e-02,-4.707993131226e-02
1.521308218076e-02,-4.695170759768e-02
1.521354552343e-02,-4.685186249651e-02
1.521402941778e-02,-4.674697293084e-02
1.521448513105e-02,-4.664761651088e-02
1.521506248548e-02,-4.652093749748e-02
1.521567169263e-02,-4.638629735925e-02
1.521651083066e-02,-4.619920506689e-02
1.521715522840e-02,-4.605424460455e-02
1.521773954465e-02,-4.592183294040e-02
1.521827493741e-02,-4.579970010695e-02
1.521877904966e-02,-4.568399670107e-02
1.521925536230e-02,-4.557404435130e-02
1.521971422269e-02,-4.546754203818e-02
1.522034507825e-02,-4.532019212843e-02
1.522112766340e-02,-4.513590998500e-02
1.522169805601e-02,-4.500055311049e-02
1.522229028776e-02,-4.485908421349e-02
1.522292562559e-02,-4.470626513267e-02
1.522362438276e-02,-4.453693252986e-02
1.522401181295e-02,-4.444247646948e-02
1.522439943387e-02,-4.434756796112e-02
1.522495456769e-02,-4.421093678300e-02
1.522557989194e-02,-4.405603233027e-02
1.522616258695e-02,-4.391073623495e-02
1.522677732542e-02,-4.375645465439e-02
1.522735801771e-02,-4.360977888703e-02
1.522804561689e-02,-4.343492011357e-02
1.522881303861e-02,-4.323825163459e-02
1.522950588300e-02,-4.305932632239e-02
1.523018280103e-02,-4.288325926958e-02
1.523089967802e-02,-4.269544666544e-02
1.523144966199e-02,-4.255041490894e-02
1.523200412824e-02,-4.240337234738e-02
1.523273321226e-02,-4.220875510811e-02
1.523352275922e-02,-4.199637533005e-02
1.523427587583e-02,-4.179222238807e-02
1.523491445615e-02,-4.161791477135e-02
1.523562255933e-02,-4.142333945381e-02
1.523614336088e-02,-4.127936540657e-02
1.523681093290e-02,-4.109374346661e-02
1.523752237394e-02,-4.089459590159e-02
1.523820129468e-02,-4.070327424321e-02
1.523870245054e-02,-4.056124709835e-02
1.523924633100e-02,-4.040634294964e-02
1.523993650510e-02,-4.020862052422e-02
1.524068265989e-02,-3.999341127934e-02
1.524122844770e-02,-3.983503938288e-02
1.524182964399e-02,-3.965965733673e-02
1.524268642499e-02,-3.940802739871e-02
1.524335714414e-02,-3.920965811848e-02
1.524402738645e-02,-3.901021574008e-02
1.524467073514e-02,-3.881763484059e-02
1.524536348417e-02,-3.860901676716e-02
1.524589010313e-02,-3.844956135155e-02
1.524644380643e-02,-3.828109791539e-02
1.524706646039e-02,-3.809066842813e-02
1.524776321485e-02,-3.787633679127e-02
1.524826294019e-02,-3.772180823377e-02
1.524881187513e-02,-3.755128704503e-02
1.524942718580e-02,-3.735918202458e-02
1.525000000108e-02,-3.717942797679e-02
1.525000000117e-02,-3.717942807636e-02
1.525000000136e-02,-3.717942801854e-02
1.525000000172e-02,-3.717942776981e-02
1.525000000208e-02,-3.717942757891e-02
1.525000000216e-02,-3.717942789902e-02
1.525000000232e-02,-3.717942784876e-02
1.525000000264e-02,-3.717942748210e-02
1.525000000328e-02,-3.717942728089e-02
1.525000000456e-02,-3.717942687838e-02
1.525000000712e-02,-3.717942607978e-02
1.525000001224e-02,-3.717942447168e-02
1.525000002248e-02,-3.717942124335e-02
1.525000004296e-02,-3.717941480181e-02
1.525000008392e-02,-3.717940191633e-02
1.525000016584e-02,-3.717937614574e-02
1.525000032969e-02,-3.717932460413e-02
1.525000065737e-02,-3.717922152055e-02
1.525000131274e-02,-3.717901535251e-02
1.525000262349e-02,-3.717860301289e-02
1.525000524497e-02,-3.717777832004e-02
1.525001048795e-02,-3.717612887872e-02
1.525002097389e-02,-3.717282977408e-02
1.525004194579e-02,-3.716623067685e-02
1.525007841191e-02,-3.715475328717e-02
1.525011596880e-02,-3.714292884719e-02
1.525019108257e-02,-3.711926857739e-02
1.525032321415e-02,-3.707761127996e-02
1.525058747730e-02,-3.699415573171e-02
1.525103770694e-02,-3.685153833930e-02
1.525145980320e-02,-3.671733740413e-02
1.525208960972e-02,-3.651620660787e-02
1.525260049305e-02,-3.635227114953e-02
1.525314723453e-02,-3.617605243923e-02
1.525377341709e-02,-3.597324319284e-02
1.525432387790e-02,-3.579408959929e-02
1.525483523807e-02,-3.562693327961e-02
1.525535327396e-02,-3.545687979786e-02
1.525591136417e-02,-3.527287290763e-02
1.525655881366e-02,-3.505835814303e-02
1.525724269352e-02,-3.483055425034e-02
1.525775968036e-02,-3.465751274310e-02
1.525837489567e-02,-3.445066161919e-02
1.525884305439e-02,-3.429257695698e-02
1.525933886966e-02,-3.412451508339e-02
1.525980488262e-02,-3.396595661530e-02
1.526039587459e-02,-3.376404129885e-02
1.526099678478e-02,-3.355778242802e-02
1.526179377041e-02,-3.328273776405e-02
1.526251503429e-02,-3.303236723451e-02
1.526323610744e-02,-3.278067970555e-02
1.526374918422e-02,-3.260075103322e-02
1.526421143017e-02,-3.243804931307e-02
1.526467539272e-02,-3.227417298915e-02
1.526531254253e-02,-3.204819476754e-02
1.526591059169e-02,-3.183510545845e-02
1.526665607891e-02,-3.156815705475e-02
1.526724211178e-02,-3.135727483209e-02
1.526785866222e-02,-3.113443086541e-02
1.526849838695e-02,-3.090214990031e-02
1.526903244457e-02,-3.070740921459e-02
1.526953484020e-02,-3.052352738052e-02
1.527002560100e-02,-3.034326217145e-02
1.527066151104e-02,-3.010873819620e-02
1.527143703899e-02,-2.982128444425e-02
1.527200075588e-02,-2.961134827359e-02
1.527258755169e-02,-2.939193135666e-02
1.527325159511e-02,-2.914254149444e-02
1.527397514782e-02,-2.886948784115e-02
1.527449470958e-02,-2.867257175613e-02
1.527497259578e-02,-2.849082814796e-02
1.527559839687e-02,-2.825193037713e-02
1.527629267177e-02,-2.798569823488e-02
1.527682081661e-02,-2.778233124295e-02
1.527734514675e-02,-2.757971532189e-02
1.527800041637e-02,-2.732549683963e-02
1.527868820629e-02,-2.705746310478e-02
1.527921015224e-02,-2.685324116352e-02
1.527973600826e-02,-2.664677600192e-02
1.528036171398e-02,-2.640017584941e-02
1.528105732403e-02,-2.612483842596e-02
1.528158279857e-02,-2.591601702826e-02
1.528211304149e-02,-2.570457957819e-02
1.528272825680e-02,-2.545835263870e-02
1.528342310390e-02,-2.517908523876e-02
1.528400169811e-02,-2.494559632046e-02
1.528452841243e-02,-2.473229727129e-02
1.528513380489e-02,-2.448626000415e-02
1.528582560024e-02,-2.420396117628e-02
1.528634296856e-02,-2.399204235360e-02
1.528687845669e-02,-2.377198307191e-02
1.528748241863e-02,-2.352290913885e-02
1.528817717037e-02,-2.323524715320e-02
1.528873897991e-02,-2.300173472095e-02
1.528927790127e-02,-2.277698413874e-02
1.528987070522e-02,-2.252891431612e-02
1.529056364498e-02,-2.223781574779e-02
1.529108177623e-02,-2.201936202195e-02
1.529164711437e-02,-2.178023386750e-02
1.529225336513e-02,-2.152290805477e-02
1.529294973812e-02,-2.122619124513e-02
1.529349981746e-02,-2.099095003379e-02
1.529406105480e-02,-2.075015704373e-02
1.529466158352e-02,-2.049163587952e-02
1.529535662136e-02,-2.019130731346e-02
1.529587770900e-02,-1.996535524713e-02
1.529644981823e-02,-1.971650258138e-02
1.529706064663e-02,-1.944991268406e-02
1.529775768718e-02,-1.914456821111e-02
1.529829384289e-02,-1.890888439918e-02
1.529885603389e-02,-1.866099457280e-02
1.529945980510e-02,-1.839390465226e-02
1.530000000208e-02,-1.815417876094e-02
1.530001065492e-02,-1.814944409671e-02
1.530003196060e-02,-1.813997393338e-02
1.530007457196e-02,-1.812103026773e-02
1.530013098180e-02,-1.809594538903e-02
1.530019705951e-02,-1.806655138678e-02
1.530032921492e-02,-1.800773128679e-02
1.530059352576e-02,-1.788996277350e-02
1.530104461371e-02,-1.768857760268e-02
1.530146723449e-02,-1.749945015005e-02
1.530209618270e-02,-1.721718237188e-02
1.530259323775e-02,-1.699342582609e-02
1.530315514266e-02,-1.673975262229e-02
1.530377493560e-02,-1.645905749721e-02
1.530432282149e-02,-1.621015345020e-02
1.530483332335e-02,-1.597757965051e-02
1.530539761245e-02,-1.571977024097e-02
1.530594187438e-02,-1.547038415616e-02
1.530662537276e-02,-1.515619091533e-02
1.530729628264e-02,-1.484669493616e-02
1.530786410033e-02,-1.458391540674e-02
1.530846796691e-02,-1.430360883427e-02
1.530901175200e-02,-1.405044829203e-02
1.530951615035e-02,-1.381499619588e-02
1.530998688399e-02,-1.359471411503e-02
1.531064596831e-02,-1.328541144007e-02
1.531123991668e-02,-1.300579820370e-02
1.531200209319e-02,-1.264577077669e-02
1.531259070098e-02,-1.236679812687e-02
1.531317864119e-02,-1.208733114643e-02
1.531374226271e-02,-1.181866542427e-02
