  Time                 , V(R2:1)              , V(V1:+)              
  3.524277426745e-03  ,7.520754186352e-02  ,9.028903010189e-01  
  3.524965598132e-03  ,4.276542949768e-02  ,9.001376154721e-01  
  3.525645091082e-03  ,1.226315477764e-02  ,8.974196436703e-01  
  3.526219775225e-03  ,-4.521004370414e-04  ,8.951209070980e-01  
  3.526760985400e-03  ,3.189489059586e-03  ,8.929560663998e-01  
  3.527332999255e-03  ,2.318493270941e-02  ,8.906680109799e-01  
  3.528025176074e-03  ,5.725312891341e-02  ,8.878993037045e-01  
  3.528863265063e-03  ,7.837811064977e-02  ,8.845469477474e-01  
  3.529495551135e-03  ,7.332366192540e-02  ,8.820178034603e-01  
  3.530178954150e-03  ,4.935362505491e-02  ,8.792841913998e-01  
  3.530961443927e-03  ,1.959194741586e-02  ,8.761542322933e-01  
  3.531617762591e-03  ,6.800541427472e-03  ,8.735289576351e-01  
  3.532316519763e-03  ,1.220866111862e-02  ,8.707339289486e-01  
  3.533071639087e-03  ,3.931937573255e-02  ,8.677134516537e-01  
  3.533793093707e-03  ,6.609997585184e-02  ,8.648276331723e-01  
  3.534443785693e-03  ,7.315356221467e-02  ,8.622248652279e-01  
  3.535174204852e-03  ,6.101797241011e-02  ,8.593031885922e-01  
  3.535833861377e-03  ,3.705136195136e-02  ,8.566645624935e-01  
  3.536505057361e-03  ,1.690117590084e-02  ,8.539797785580e-01  
  3.537200285937e-03  ,1.079202836782e-02  ,8.511988642514e-01  
  3.537914492633e-03  ,2.266983987923e-02  ,8.483420374691e-01  
  3.538608386065e-03  ,4.384296197945e-02  ,8.455664637387e-01  
  3.539365222003e-03  ,6.481969274657e-02  ,8.425391199887e-01  
  3.539995505359e-03  ,6.699666111008e-02  ,8.400179865658e-01  
  3.540744807269e-03  ,5.345662840389e-02  ,8.370207789242e-01  
  3.541438891436e-03  ,3.173372160291e-02  ,8.342444422543e-01  
  3.542109801318e-03  ,1.760953875136e-02  ,8.315608027279e-01  
  3.542927767779e-03  ,1.768888355036e-02  ,8.282889368832e-01  
  3.543710448291e-03  ,3.712783882492e-02  ,8.251582148373e-01  
  3.544449450518e-03  ,5.812909970825e-02  ,8.222022059262e-01  
  3.545285822894e-03  ,6.422289870399e-02  ,8.188567164242e-01  
  3.546112372424e-03  ,5.052482065966e-02  ,8.155505183041e-01  
  3.546831061389e-03  ,3.229561460103e-02  ,8.126757624447e-01  
  3.547603919055e-03  ,1.751030814262e-02  ,8.095843317807e-01  
  3.548270346667e-03  ,1.950863156881e-02  ,8.069186213314e-01  
  3.549073054339e-03  ,3.681837785959e-02  ,8.037077906430e-01  
  3.549918200518e-03  ,5.750239708514e-02  ,8.003272059262e-01  
  3.550803114917e-03  ,6.104111628087e-02  ,7.967875483334e-01  
  3.551470782306e-03  ,4.975869964211e-02  ,7.941168787777e-01  
  3.552199866320e-03  ,3.078987504757e-02  ,7.912005427182e-01  
  3.552934481646e-03  ,2.001069078169e-02  ,7.882620814144e-01  
  3.553774191882e-03  ,2.372755223925e-02  ,7.849032404721e-01  
  3.554494883563e-03  ,3.794683734395e-02  ,7.820204737484e-01  
  3.555237509753e-03  ,5.472262083412e-02  ,7.790499689877e-01  
  3.555962492968e-03  ,5.959410001940e-02  ,7.761500361264e-01  
  3.556611468341e-03  ,5.343830872071e-02  ,7.735541346371e-01  
  3.557479788806e-03  ,3.558778787083e-02  ,7.700808527767e-01  
  3.558340193774e-03  ,2.222528998454e-02  ,7.666392329037e-01  
  3.559092833545e-03  ,2.447173096830e-02  ,7.636286738217e-01  
  3.559951426532e-03  ,3.958676052641e-02  ,7.601943018734e-01  
  3.560839392688e-03  ,5.530082430546e-02  ,7.566424372494e-01  
  3.561791255023e-03  ,5.458680917352e-02  ,7.528349879086e-01  
  3.562514426257e-03  ,4.332348311339e-02  ,7.499423029721e-01  
  3.563320662524e-03  ,2.809277469215e-02  ,7.467173579037e-01  
  3.564095904376e-03  ,2.379459590371e-02  ,7.436163904965e-01  
  3.565040709521e-03  ,3.359831402831e-02  ,7.398371699154e-01  
  3.565901114489e-03  ,4.952529582425e-02  ,7.363955500424e-01  
  3.566765620257e-03  ,5.600959735791e-02  ,7.329375269711e-01  
  3.567405058886e-03  ,5.070093493462e-02  ,7.303797724545e-01  
  3.568302657153e-03  ,3.516290621342e-02  ,7.267893793881e-01  
  3.569252898242e-03  ,2.460894270202e-02  ,7.229884150326e-01  
  3.570064570453e-03  ,2.888162792140e-02  ,7.197417261898e-01  
  3.570954920794e-03  ,4.305456570579e-02  ,7.161803248226e-01  
  3.571986987140e-03  ,5.443211447779e-02  ,7.120520594418e-01  
  3.572783305194e-03  ,5.082455104929e-02  ,7.088667872250e-01  
  3.573761202838e-03  ,3.664525979757e-02  ,7.049551966488e-01  
  3.574757983233e-03  ,2.643589098697e-02  ,7.009680750668e-01  
  3.575595118548e-03  ,3.012463530384e-02  ,6.976195338070e-01  
  3.576573779132e-03  ,4.358598084619e-02  ,6.937048914730e-01  
  3.577630641009e-03  ,5.281333973032e-02  ,6.894774439633e-01  
  3.578418185260e-03  ,4.882470552149e-02  ,6.863272669613e-01  
  3.579465891864e-03  ,3.535027813316e-02  ,6.821364405453e-01  
  3.580516459491e-03  ,2.796480807780e-02  ,6.779341700375e-01  
  3.581377722766e-03  ,3.310034831237e-02  ,6.744891169369e-01  
  3.582382132556e-03  ,4.552810426806e-02  ,6.704714777767e-01  
  3.583597113635e-03  ,5.065997345342e-02  ,6.656115534603e-01  
  3.584439589526e-03  ,4.425251241261e-02  ,6.622416498959e-01  
  3.585509612109e-03  ,3.256018454473e-02  ,6.579615595639e-01  
  3.586696936633e-03  ,3.112431335761e-02  ,6.532122614682e-01  
  3.587957884814e-03  ,4.129821321263e-02  ,6.481684687435e-01  
  3.589143874194e-03  ,4.923004999986e-02  ,6.434245112240e-01  
  3.590240218188e-03  ,4.508326980035e-02  ,6.390391352475e-01  
  3.591408850695e-03  ,3.484381948320e-02  ,6.343646052182e-01  
  3.592853476550e-03  ,3.322043016149e-02  ,6.285861018002e-01  
  3.593938185717e-03  ,4.015364049800e-02  ,6.242472651303e-01  
  3.595132567431e-03  ,4.538477530197e-02  ,6.194697382748e-01  
  3.596418311145e-03  ,4.360416811467e-02  ,6.143267634213e-01  
  3.597955824878e-03  ,3.663111820037e-02  ,6.081767084896e-01  
  3.599718215014e-03  ,3.701272552849e-02  ,6.011271479428e-01  
  3.601143195178e-03  ,4.166872906999e-02  ,5.954272272885e-01  
  3.602771498706e-03  ,4.332473150164e-02  ,5.889140131771e-01  
  3.604303290393e-03  ,3.960290074545e-02  ,5.827868464291e-01  
  3.606175925280e-03  ,3.705530753905e-02  ,5.752963068783e-01  
  3.608053900744e-03  ,4.004006971969e-02  ,5.677844050228e-01  
  3.610232474353e-03  ,4.211898418524e-02  ,5.590701105892e-01  
  3.612580420520e-03  ,3.974095353982e-02  ,5.496783259213e-01  
  3.615292670276e-03  ,3.881424245587e-02  ,5.388293268978e-01  
  3.618546988513e-03  ,4.046779176530e-02  ,5.258120539486e-01  
  3.622151495959e-03  ,4.026753856817e-02  ,5.113940241635e-01  
  3.628394629504e-03  ,3.961063277914e-02  ,4.864214899838e-01  
  3.635026862170e-03  ,4.000570766159e-02  ,4.598925593197e-01  
  3.642277838733e-03  ,4.000467667555e-02  ,4.308886530697e-01  
  3.656779791858e-03  ,3.995798346039e-02  ,3.728808405697e-01  
  3.684062506701e-03  ,3.998566447010e-02  ,2.637499811947e-01  
  3.738627936389e-03  ,3.998153026246e-02  ,4.548826244472e-02  
  3.847758795764e-03  ,3.998542113472e-02  ,-3.910351750553e-01  
  3.967753912951e-03  ,3.998356786593e-02  ,-8.710156438053e-01  
  4.000000002012e-03  ,3.998346096428e-02  ,-9.999999959520e-01  
  4.000315954313e-03  ,2.983351581882e-02  ,-9.987361867479e-01  
  4.000947858915e-03  ,-9.487417629247e-03  ,-9.962085683397e-01  
  4.001692392454e-03  ,-6.540567628428e-02  ,-9.932304341844e-01  
  4.002508833036e-03  ,-1.056422639518e-01  ,-9.899646718553e-01  
  4.003162004575e-03  ,-9.563864682505e-02  ,-9.873519856981e-01  
  4.003796579466e-03  ,-5.519321455370e-02  ,-9.848136861375e-01  
  4.004423048124e-03  ,-1.073825429390e-02  ,-9.823078115038e-01  
  4.004994108305e-03  ,1.549096352628e-02  ,-9.800235707811e-01  
  4.005532266721e-03  ,1.913485755626e-02  ,-9.778709371141e-01  
  4.006223966703e-03  ,-1.310742039338e-02  ,-9.751041371874e-01  
  4.006879522428e-03  ,-6.171118768919e-02  ,-9.724819142870e-01  
  4.007756998167e-03  ,-1.001011520220e-01  ,-9.689720113329e-01  
  4.008367826566e-03  ,-9.075362587365e-02  ,-9.665286977342e-01  
  4.008996202574e-03  ,-5.459829742768e-02  ,-9.640151937059e-01  
  4.009654905424e-03  ,-1.255891402637e-02  ,-9.613803823045e-01  
  4.010234739408e-03  ,1.077363598644e-02  ,-9.590610463670e-01  
  4.010780527220e-03  ,1.306159698548e-02  ,-9.568778951219e-01  
  4.011385442838e-03  ,-1.249341763928e-02  ,-9.544582326463e-01  
  4.012080480680e-03  ,-5.856897783118e-02  ,-9.516780812792e-01  
  4.012895300016e-03  ,-9.353284600943e-02  ,-9.484188039354e-01  
  4.013474752531e-03  ,-8.889193765142e-02  ,-9.461009938768e-01  
  4.014061643705e-03  ,-6.117917318963e-02  ,-9.437534291795e-01  
  4.014753057585e-03  ,-2.067757929964e-02  ,-9.409877736620e-01  
  4.015349294767e-03  ,3.817606226511e-03  ,-9.386028249315e-01  
  4.015852548704e-03  ,8.578087459027e-03  ,-9.365898091844e-01  
  4.016327192411e-03  ,-2.357307239664e-03  ,-9.346912343553e-01  
  4.016941644773e-03  ,-3.226116164918e-02  ,-9.322334249071e-01  
  4.017632677183e-03  ,-7.092965877294e-02  ,-9.294692952684e-01  
  4.018454172239e-03  ,-8.659988705047e-02  ,-9.261833150438e-01  
  4.019142343626e-03  ,-7.166629540495e-02  ,-9.234306294969e-01  
  4.019865991697e-03  ,-3.616561128489e-02  ,-9.205360372118e-01  
  4.020482732877e-03  ,-9.774350979990e-03  ,-9.180690724901e-01  
  4.021033861265e-03  ,7.247436398704e-04  ,-9.158645589403e-01  
  4.021552946195e-03  ,-4.282589320382e-03  ,-9.137882192186e-01  
  4.022182371244e-03  ,-2.724829655614e-02  ,-9.112705190233e-01  
  4.022848322019e-03  ,-5.989010594121e-02  ,-9.086067159227e-01  
  4.023655702696e-03  ,-7.874838145195e-02  ,-9.053771932176e-01  
  4.024290468321e-03  ,-7.234866088488e-02  ,-9.028381307176e-01  
  4.024951936826e-03  ,-4.817613602934e-02  ,-9.001922566942e-01  
  4.025749876127e-03  ,-1.812684460744e-02  ,-8.970004994920e-01  
  4.026393034086e-03  ,-6.460235991182e-03  ,-8.944278676561e-01  
  4.027085592375e-03  ,-1.277794679847e-02  ,-8.916576345018e-01  
  4.027848722563e-03  ,-4.066415739281e-02  ,-8.886051137499e-01  
  4.028560831175e-03  ,-6.681072193249e-02  ,-8.857566793016e-01  
  4.029187585935e-03  ,-7.332236119146e-02  ,-8.832496602587e-01  
  4.029846002683e-03  ,-6.262729573591e-02  ,-8.806159932665e-01  
  4.030529214964e-03  ,-3.801313096824e-02  ,-8.778831441454e-01  
  4.031237699613e-03  ,-1.669290321641e-02  ,-8.750492055467e-01  
  4.031941225157e-03  ,-1.068662707880e-02  ,-8.722351033739e-01  
  4.032653905973e-03  ,-2.268402172505e-02  ,-8.693843801073e-01  
  4.033339597807e-03  ,-4.377253336751e-02  ,-8.666416127733e-01  
  4.034094431028e-03  ,-6.489783860767e-02  ,-8.636222798876e-01  
  4.034723665342e-03  ,-6.722219149688e-02  ,-8.611053426317e-01  
  4.035477068052e-03  ,-5.364186284172e-02  ,-8.580917317919e-01  
  4.036173250303e-03  ,-3.175150046296e-02  ,-8.553070027879e-01  
  4.036841299162e-03  ,-1.756982767254e-02  ,-8.526348073534e-01  
  4.037660219297e-03  ,-1.756177181550e-02  ,-8.493591268114e-01  
  4.038439943418e-03  ,-3.698768501767e-02  ,-8.462402303270e-01  
  4.039175130949e-03  ,-5.807734655693e-02  ,-8.432994802049e-01  
  4.040023042783e-03  ,-6.438385145781e-02  ,-8.399078328661e-01  
  4.040841962919e-03  ,-5.079235442255e-02  ,-8.366321523241e-01  
  4.041556360349e-03  ,-3.252737140490e-02  ,-8.337745626024e-01  
  4.042334367857e-03  ,-1.744316635271e-02  ,-8.306625325731e-01  
  4.043005182371e-03  ,-1.940632085664e-02  ,-8.279792745165e-01  
  4.043802167997e-03  ,-3.665002395507e-02  ,-8.247913320116e-01  
  4.044645502195e-03  ,-5.748702280095e-02  ,-8.214179952196e-01  
  4.045515825376e-03  ,-6.138738308093e-02  ,-8.179367024950e-01  
  4.046178724394e-03  ,-5.038976015046e-02  ,-8.152851064256e-01  
  4.046909143553e-03  ,-3.127371284939e-02  ,-8.123634297899e-01  
  4.047647764311e-03  ,-2.006906934581e-02  ,-8.094089467577e-01  
  4.048489477262e-03  ,-2.337938196896e-02  ,-8.060420949510e-01  
  4.049203111753e-03  ,-3.742292325162e-02  ,-8.031875569872e-01  
  4.049940397367e-03  ,-5.439667420559e-02  ,-8.002384145311e-01  
  4.050681974516e-03  ,-5.976573575799e-02  ,-7.972721059374e-01  
  4.051338865385e-03  ,-5.368128090876e-02  ,-7.946445424608e-01  
  4.052205659971e-03  ,-3.583520110916e-02  ,-7.911773641161e-01  
  4.053065588102e-03  ,-2.224828785135e-02  ,-7.877376515916e-01  
  4.053818227873e-03  ,-2.431459402304e-02  ,-7.847270925096e-01  
  4.054679395780e-03  ,-3.942449650648e-02  ,-7.812824208788e-01  
  4.055561735258e-03  ,-5.525734359397e-02  ,-7.777530629686e-01  
  4.056505777464e-03  ,-5.492351891259e-02  ,-7.739768941454e-01  
  4.057219602689e-03  ,-4.388816116089e-02  ,-7.711215932420e-01  
  4.058025552854e-03  ,-2.843169506113e-02  ,-7.678977925829e-01  
  4.058805086241e-03  ,-2.371746946404e-02  ,-7.647796590379e-01  
  4.059746744261e-03  ,-3.313950523079e-02  ,-7.610130269579e-01  
  4.060610105619e-03  ,-4.924941928214e-02  ,-7.575595815233e-01  
  4.061462690458e-03  ,-5.619108109754e-02  ,-7.541492421678e-01  
  4.062098123655e-03  ,-5.127750262961e-02  ,-7.516075093797e-01  
  4.062998869047e-03  ,-3.574503709719e-02  ,-7.480045278124e-01  
  4.063927747831e-03  ,-2.467985990239e-02  ,-7.442890126756e-01  
  4.064732648954e-03  ,-2.822480903993e-02  ,-7.410694081834e-01  
  4.065633298979e-03  ,-4.235775814533e-02  ,-7.374668080858e-01  
  4.066634275541e-03  ,-5.436946585626e-02  ,-7.334629018358e-01  
  4.067470934019e-03  ,-5.134224756367e-02  ,-7.301162679247e-01  
  4.068430902586e-03  ,-3.750010322942e-02  ,-7.262763936571e-01  
  4.069439508543e-03  ,-2.647184352755e-02  ,-7.222419698290e-01  
  4.070288564787e-03  ,-2.972291898184e-02  ,-7.188457448534e-01  
  4.071276762113e-03  ,-4.319875135885e-02  ,-7.148929555467e-01  
  4.072318746671e-03  ,-5.288261584683e-02  ,-7.107250173143e-01  
  4.073136713133e-03  ,-4.910588958069e-02  ,-7.074531514696e-01  
  4.074168779478e-03  ,-3.578409344908e-02  ,-7.033248860887e-01  
  4.075229456053e-03  ,-2.791570316503e-02  ,-6.990821797899e-01  
  4.076098348722e-03  ,-3.288646241406e-02  ,-6.956066091112e-01  
  4.077105047331e-03  ,-4.536259687146e-02  ,-6.915798146776e-01  
  4.078308012113e-03  ,-5.084050459612e-02  ,-6.867679555467e-01  
  4.079161550627e-03  ,-4.451986061209e-02  ,-6.833538014940e-01  
  4.080222036466e-03  ,-3.278927455263e-02  ,-6.791118581346e-01  
  4.081405164823e-03  ,-3.101294630181e-02  ,-6.743793447069e-01  
  4.082657529936e-03  ,-4.097478577614e-02  ,-6.693698842577e-01  
  4.083839323148e-03  ,-4.927211358325e-02  ,-6.646427114061e-01  
  4.084967901335e-03  ,-4.528480286524e-02  ,-6.601283986620e-01  
  4.086129095182e-03  ,-3.504988185274e-02  ,-6.554836232713e-01  
  4.087578107939e-03  ,-3.310359586020e-02  ,-6.496875722460e-01  
  4.088661100492e-03  ,-3.998815147747e-02  ,-6.453556020311e-01  
  4.089855482206e-03  ,-4.706982870523e-02  ,-6.405780751756e-01  
  4.090963270292e-03  ,-4.463719076023e-02  ,-6.361469228319e-01  
  4.092363454923e-03  ,-3.782161998967e-02  ,-6.305461843065e-01  
  4.093806364164e-03  ,-3.514471671176e-02  ,-6.247745473436e-01  
  4.095077993498e-03  ,-3.951552764494e-02  ,-6.196880300096e-01  
  4.096673299894e-03  ,-4.448116381208e-02  ,-6.133068044237e-01  
  4.097622110471e-03  ,-4.265652576008e-02  ,-6.095115621141e-01  
  4.099319078550e-03  ,-3.810486652484e-02  ,-6.027236897997e-01  
  4.101070406065e-03  ,-3.794374516682e-02  ,-5.957183797411e-01  
  4.102852823362e-03  ,-4.113083762850e-02  ,-5.885887105516e-01  
  4.104911615476e-03  ,-4.164053197836e-02  ,-5.803535420946e-01  
  4.107119943723e-03  ,-3.915490930878e-02  ,-5.715202291063e-01  
  4.109654428587e-03  ,-3.921350097749e-02  ,-5.613822896532e-01  
  4.112770273313e-03  ,-4.078601915200e-02  ,-5.489189107469e-01  
  4.116209222898e-03  ,-3.992122071830e-02  ,-5.351631124071e-01  
  4.119334222898e-03  ,-3.953208496626e-02  ,-5.226631124071e-01  
  4.124738885984e-03  ,-4.010022336221e-02  ,-5.010444600633e-01  
  4.130329706297e-03  ,-4.003795822911e-02  ,-4.786811788133e-01  
  4.141178705320e-03  ,-3.995773348007e-02  ,-4.352851827196e-01  
  4.157926752195e-03  ,-4.007258758021e-02  ,-3.682929952196e-01  
  4.178922845945e-03  ,-4.001756459879e-02  ,-2.843086202196e-01  
  4.220915033445e-03  ,-4.001528260839e-02  ,-1.163398702196e-01  
  4.304899408445e-03  ,-4.001608427263e-02  ,2.195976297804e-01  
  4.424894525633e-03  ,-4.001587774451e-02  ,6.995780985304e-01  
  4.500000001012e-03  ,-4.001608161262e-02  ,1.000000000000e+00  
  4.500000001111e-03  ,-4.001608161254e-02  ,1.000000000000e+00  
  4.500000001308e-03  ,-4.001608161256e-02  ,1.000000000000e+00  
  4.500000001704e-03  ,-4.001608161267e-02  ,1.000000000000e+00  
  4.500000002012e-03  ,-4.001608161270e-02  ,9.999999999520e-01  
  4.500000002091e-03  ,-4.001608161269e-02  ,9.999999996358e-01  
  4.500000002249e-03  ,-4.001608161273e-02  ,9.999999990034e-01  
  4.500000002565e-03  ,-4.001608161288e-02  ,9.999999977387e-01  
  4.500000003198e-03  ,-4.001608161308e-02  ,9.999999952092e-01  
  4.500000004462e-03  ,-4.001608161378e-02  ,9.999999901502e-01  
  4.500000006992e-03  ,-4.001608161589e-02  ,9.999999800323e-01  
  4.500000012051e-03  ,-4.001608162222e-02  ,9.999999597964e-01  
  4.500000022169e-03  ,-4.001608164295e-02  ,9.999999193246e-01  
  4.500000042405e-03  ,-4.001608171483e-02  ,9.999998383810e-01  
  4.500000082877e-03  ,-4.001608196943e-02  ,9.999996764939e-01  
  4.500000163820e-03  ,-4.001608284089e-02  ,9.999993527196e-01  
  4.500000325707e-03  ,-4.001608556160e-02  ,9.999987051710e-01  
  4.500000649482e-03  ,-4.001609289518e-02  ,9.999974100738e-01  
  4.500001297030e-03  ,-4.001610921553e-02  ,9.999948198795e-01  
  4.500002592127e-03  ,-4.001613798794e-02  ,9.999896394908e-01  
  4.500005182322e-03  ,-4.001615634719e-02  ,9.999792787134e-01  
  4.500010362710e-03  ,-4.001588011221e-02  ,9.999585571587e-01  
  4.500020723488e-03  ,-4.001294630397e-02  ,9.999171140492e-01  
  4.500041445042e-03  ,-3.999019298925e-02  ,9.998342278301e-01  
  4.500082888152e-03  ,-3.983705407188e-02  ,9.996684553921e-01  
  4.500165774371e-03  ,-3.894118729278e-02  ,9.993369105160e-01  
  4.500290824916e-03  ,-3.589124017248e-02  ,9.988367083370e-01  
  4.500490548159e-03  ,-2.682907096207e-02  ,9.980378153622e-01  
  4.500889994647e-03  ,3.538754348386e-03  ,9.964400294125e-01  
  4.501511885669e-03  ,6.407395318694e-02  ,9.939524653256e-01  
  4.502192523028e-03  ,1.126521440991e-01  ,9.912299158871e-01  
  4.502768256213e-03  ,1.153844923574e-01  ,9.889269831478e-01  
  4.503341986682e-03  ,8.339524504360e-02  ,9.866320612728e-01  
  4.503978850390e-03  ,2.921498506345e-02  ,9.840846064388e-01  
  4.504567076709e-03  ,-1.369806731228e-02  ,9.817317011654e-01  
  4.505116393115e-03  ,-3.360704522001e-02  ,9.795344355404e-01  
  4.505737998034e-03  ,-1.717944271794e-02  ,9.770480158627e-01  
  4.506317641284e-03  ,2.764734951150e-02  ,9.747294428646e-01  
  4.507064940478e-03  ,8.390103605085e-02  ,9.717402460873e-01  
  4.507801653888e-03  ,1.109477701982e-01  ,9.687933924496e-01  
  4.508397604968e-03  ,9.370830144309e-02  ,9.664095881283e-01  
  4.509055163409e-03  ,4.439248803921e-02  ,9.637793543637e-01  
  4.509575106646e-03  ,4.620459475506e-03  ,9.616995814144e-01  
  4.510115649249e-03  ,-2.125895886098e-02  ,9.595374110043e-01  
  4.510627390887e-03  ,-2.384605735559e-02  ,9.574904444515e-01  
  4.511266448047e-03  ,5.167804089291e-03  ,9.549342158138e-01  
  4.511887480761e-03  ,5.418337838637e-02  ,9.524500849545e-01  
  4.512634970691e-03  ,9.525922293837e-02  ,9.494601252377e-01  
  4.513322665240e-03  ,9.869723240292e-02  ,9.467093470394e-01  
  4.513986708667e-03  ,6.909885393167e-02  ,9.440531733334e-01  
  4.514648844745e-03  ,2.573269198799e-02  ,9.414046290219e-01  
  4.515243842151e-03  ,-5.106824773737e-03  ,9.390246393978e-01  
  4.515837027575e-03  ,-1.627046461753e-02  ,9.366518976986e-01  
  4.516414191272e-03  ,2.002254830737e-03  ,9.343432429135e-01  
  4.517017676379e-03  ,4.136298104343e-02  ,9.319293024838e-01  
  4.517826106097e-03  ,8.763485689272e-02  ,9.286955836117e-01  
  4.518497874286e-03  ,9.356017997205e-02  ,9.260085108578e-01  
  4.519192721392e-03  ,6.725776667723e-02  ,9.232291224301e-01  
  4.519860102679e-03  ,2.819401954982e-02  ,9.205595972836e-01  
  4.520480277087e-03  ,-5.510674341333e-04  ,9.180788996517e-01  
  4.521009566333e-03  ,-8.884596741105e-03  ,9.159617426693e-01  
  4.521501662280e-03  ,-1.993651165163e-04  ,9.139933588803e-01  
  4.522157790210e-03  ,3.020065311187e-02  ,9.113688471615e-01  
  4.522826888110e-03  ,6.841319835196e-02  ,9.086924555599e-01  
  4.523619296100e-03  ,8.664427099090e-02  ,9.055228236019e-01  
  4.524277426745e-03  ,7.520754186335e-02  ,9.028903010189e-01  
  4.524965598132e-03  ,4.276542949748e-02  ,9.001376154720e-01  
  4.525645091082e-03  ,1.226315477752e-02  ,8.974196436703e-01  
  4.526219775225e-03  ,-4.521004370496e-04  ,8.951209070980e-01  
  4.526760985400e-03  ,3.189489059700e-03  ,8.929560663998e-01  
  4.527332999255e-03  ,2.318493270959e-02  ,8.906680109799e-01  
  4.528025176074e-03  ,5.725312891354e-02  ,8.878993037045e-01  
  4.528863265063e-03  ,7.837811064979e-02  ,8.845469477474e-01  
  4.529495551135e-03  ,7.332366192530e-02  ,8.820178034603e-01  
  4.530178954150e-03  ,4.935362505474e-02  ,8.792841913998e-01  
  4.530961443927e-03  ,1.959194741574e-02  ,8.761542322933e-01  
  4.531617762591e-03  ,6.800541427442e-03  ,8.735289576351e-01  
  4.532316519763e-03  ,1.220866111869e-02  ,8.707339289486e-01  
  4.533071639087e-03  ,3.931937573266e-02  ,8.677134516537e-01  
  4.533793093707e-03  ,6.609997585193e-02  ,8.648276331722e-01  
  4.534443785693e-03  ,7.315356221467e-02  ,8.622248652279e-01  
  4.535174204852e-03  ,6.101797241005e-02  ,8.593031885922e-01  
  4.535833861377e-03  ,3.705136195128e-02  ,8.566645624935e-01  
  4.536505057361e-03  ,1.690117590079e-02  ,8.539797785580e-01  
  4.537200285937e-03  ,1.079202836786e-02  ,8.511988642513e-01  
  4.537914492633e-03  ,2.266983987932e-02  ,8.483420374691e-01  
  4.538608386065e-03  ,4.384296197954e-02  ,8.455664637386e-01  
  4.539365222003e-03  ,6.481969274660e-02  ,8.425391199886e-01  
  4.539995505359e-03  ,6.699666111006e-02  ,8.400179865658e-01  
  4.540744807269e-03  ,5.345662840382e-02  ,8.370207789242e-01  
  4.541438891436e-03  ,3.173372160284e-02  ,8.342444422543e-01  
  4.542109801318e-03  ,1.760953875133e-02  ,8.315608027279e-01  
  4.542927767779e-03  ,1.768888355040e-02  ,8.282889368832e-01  
  4.543710448291e-03  ,3.712783882498e-02  ,8.251582148373e-01  
  4.544449450518e-03  ,5.812909970830e-02  ,8.222022059262e-01  
  4.545285822894e-03  ,6.422289870398e-02  ,8.188567164242e-01  
  4.546112372424e-03  ,5.052482065964e-02  ,8.155505183041e-01  
  4.546831061389e-03  ,3.229561460102e-02  ,8.126757624447e-01  
  4.547603919055e-03  ,1.751030814262e-02  ,8.095843317806e-01  
  4.548270346667e-03  ,1.950863156882e-02  ,8.069186213314e-01  
  4.549073054339e-03  ,3.681837785959e-02  ,8.037077906429e-01  
  4.549918200518e-03  ,5.750239708513e-02  ,8.003272059262e-01  
  4.550803114917e-03  ,6.104111628087e-02  ,7.967875483334e-01  
  4.551470782306e-03  ,4.975869964212e-02  ,7.941168787777e-01  
  4.552199866320e-03  ,3.078987504759e-02  ,7.912005427181e-01  
  4.552934481646e-03  ,2.001069078171e-02  ,7.882620814144e-01  
  4.553774191882e-03  ,2.372755223925e-02  ,7.849032404720e-01  
  4.554494883563e-03  ,3.794683734392e-02  ,7.820204737484e-01  
  4.555237509753e-03  ,5.472262083407e-02  ,7.790499689877e-01  
  4.555962492968e-03  ,5.959410001935e-02  ,7.761500361263e-01  
  4.556611468341e-03  ,5.343830872071e-02  ,7.735541346371e-01  
  4.557479788806e-03  ,3.558778787091e-02  ,7.700808527767e-01  
  4.558340193774e-03  ,2.222528998461e-02  ,7.666392329037e-01  
  4.559092833545e-03  ,2.447173096830e-02  ,7.636286738217e-01  
  4.559951426532e-03  ,3.958676052633e-02  ,7.601943018734e-01  
  4.560839392688e-03  ,5.530082430538e-02  ,7.566424372494e-01  
  4.561791255023e-03  ,5.458680917353e-02  ,7.528349879086e-01  
  4.562514426257e-03  ,4.332348311346e-02  ,7.499423029720e-01  
  4.563320662524e-03  ,2.809277469225e-02  ,7.467173579037e-01  
  4.564095904376e-03  ,2.379459590377e-02  ,7.436163904965e-01  
  4.565040709521e-03  ,3.359831402826e-02  ,7.398371699154e-01  
  4.565901114489e-03  ,4.952529582415e-02  ,7.363955500424e-01  
  4.566765620257e-03  ,5.600959735785e-02  ,7.329375269711e-01  
  4.567405058886e-03  ,5.070093493463e-02  ,7.303797724545e-01  
  4.568302657153e-03  ,3.516290621353e-02  ,7.267893793881e-01  
  4.569252898242e-03  ,2.460894270210e-02  ,7.229884150326e-01  
  4.570064570453e-03  ,2.888162792140e-02  ,7.197417261898e-01  
  4.570954920794e-03  ,4.305456570570e-02  ,7.161803248226e-01  
  4.571986987140e-03  ,5.443211447771e-02  ,7.120520594418e-01  
  4.572783305194e-03  ,5.082455104925e-02  ,7.088667872250e-01  
  4.573761202838e-03  ,3.664525979764e-02  ,7.049551966488e-01  
  4.574757983233e-03  ,2.643589098711e-02  ,7.009680750668e-01  
  4.575595118548e-03  ,3.012463530391e-02  ,6.976195338070e-01  
