#Digilent WaveForms Oscilloscope Acquisition,,
#Device Name: Discovery2,,
#Serial Number: SN:210321B0E736,,
#Date Time: 2023-10-25 15:18:48.902,,
#Sample rate: 800000Hz,,
#Samples: 8192,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s,,
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average,,
#Wavegen Channel 1: Enabled,,
#Mode: Simple,,freq
#Type: Sine,,973hz
#Frequency: 10 kHz,,
#Period: 100 us,,
#Amplitude: 100 mV,,
#Offset: 0 V,,
#Symmetry: 50 %,,
#Phase: 0 ¡,,
#Wavegen Channel 2: Enabled,,
#Mode: Simple,,
#Type: DC,,
#Offset: 100 mV,,
#Power Supplies: ON,,
#Positive Supply: ON,,
#Voltage: 3.3 V,,
#Negative Supply: ON,,
#Voltage: -3.3 V,,
,,
Time (s),Channel 1 (V),
-0.003820489,9.0009314,
-0.003819239,9.008301481,
-0.003817989,9.008301481,
-0.003816739,9.0009314,
-0.003815489,9.008301481,
-0.003814239,9.00461644,
-0.003812989,9.011986521,
-0.003811739,9.00461644,
-0.003810489,9.008301481,
-0.003809239,9.0009314,
-0.003807989,9.019356602,
-0.003806739,9.023041642,
-0.003805489,9.019356602,
-0.003804239,9.0009314,
-0.003802989,9.011986521,
-0.003801739,9.011986521,
-0.003800489,9.0009314,
-0.003799239,9.008301481,
-0.003797989,9.015671561,
-0.003796739,9.015671561,
-0.003795489,9.015671561,
-0.003794239,9.011986521,
-0.003792989,9.019356602,
-0.003791739,9.015671561,
-0.003790489,9.019356602,
-0.003789239,9.011986521,
-0.003787989,9.019356602,
-0.003786739,9.015671561,
-0.003785489,9.023041642,
-0.003784239,9.019356602,
-0.003782989,9.023041642,
-0.003781739,9.019356602,
-0.003780489,9.00461644,
-0.003779239,9.008301481,
-0.003777989,9.015671561,
-0.003776739,9.023041642,
-0.003775489,9.019356602,
-0.003774239,9.026726682,
-0.003772989,9.019356602,
-0.003771739,9.015671561,
-0.003770489,9.015671561,
-0.003769239,9.023041642,
-0.003767989,9.026726682,
-0.003766739,9.019356602,
-0.003765489,9.015671561,
-0.003764239,9.023041642,
-0.003762989,9.030411722,
-0.003761739,9.034096763,
-0.003760489,9.019356602,
-0.003759239,9.026726682,
-0.003757989,9.026726682,
-0.003756739,9.026726682,
-0.003755489,9.019356602,
-0.003754239,9.026726682,
-0.003752989,9.026726682,
-0.003751739,9.019356602,
-0.003750489,9.037781803,
-0.003749239,9.019356602,
-0.003747989,9.023041642,
-0.003746739,9.034096763,
-0.003745489,9.026726682,
-0.003744239,9.026726682,
-0.003742989,9.023041642,
-0.003741739,9.034096763,
-0.003740489,9.037781803,
-0.003739239,9.034096763,
-0.003737989,9.037781803,
-0.003736739,9.030411722,
-0.003735489,9.026726682,
-0.003734239,9.034096763,
-0.003732989,9.030411722,
-0.003731739,9.030411722,
-0.003730489,9.045151884,
-0.003729239,9.030411722,
-0.003727989,9.030411722,
-0.003726739,9.026726682,
-0.003725489,9.030411722,
-0.003724239,9.034096763,
-0.003722989,9.034096763,
-0.003721739,9.041466843,
-0.003720489,9.034096763,
-0.003719239,9.045151884,
-0.003717989,9.030411722,
-0.003716739,9.026726682,
-0.003715489,9.034096763,
-0.003714239,9.041466843,
-0.003712989,9.041466843,
-0.003711739,9.041466843,
-0.003710489,9.045151884,
-0.003709239,9.037781803,
-0.003707989,9.041466843,
-0.003706739,9.037781803,
-0.003705489,9.041466843,
-0.003704239,9.034096763,
-0.003702989,9.045151884,
-0.003701739,9.030411722,
-0.003700489,9.037781803,
-0.003699239,9.041466843,
-0.003697989,9.034096763,
-0.003696739,9.041466843,
-0.003695489,9.041466843,
-0.003694239,9.034096763,
-0.003692989,9.034096763,
-0.003691739,9.045151884,
-0.003690489,9.045151884,
-0.003689239,9.048836924,
-0.003687989,9.041466843,
-0.003686739,9.041466843,
-0.003685489,9.041466843,
-0.003684239,9.052521964,
-0.003682989,9.048836924,
-0.003681739,9.048836924,
-0.003680489,9.048836924,
-0.003679239,9.041466843,
-0.003677989,9.034096763,
-0.003676739,9.045151884,
-0.003675489,9.045151884,
-0.003674239,9.052521964,
-0.003672989,9.048836924,
-0.003671739,9.048836924,
-0.003670489,9.045151884,
-0.003669239,9.015671561,
-0.003667989,8.857214829,
-0.003666739,8.776143943,
-0.003665489,8.717183298,
-0.003664239,8.665592734,
-0.003662989,8.602947049,
-0.003661739,8.562411606,
-0.003660489,8.4887108,
-0.003659239,8.403954873,
-0.003657989,8.337624148,
-0.003656739,8.260238302,
-0.003655489,8.193907577,
-0.003654239,8.120206771,
-0.003652989,8.024395724,
-0.003651739,7.935954757,
-0.003650489,7.84751379,
-0.003649239,7.748017702,
-0.003647989,7.652206655,
-0.003646739,7.552710567,
-0.003645489,7.438474318,
-0.003644239,7.33897823,
-0.003642989,7.217371901,
-0.003641739,7.099450611,
-0.003640489,6.966789161,
-0.003639239,6.841497791,
-0.003637989,6.716206421,
-0.003636739,6.56880481,
-0.003635489,6.421403198,
-0.003634239,6.281371667,
-0.003632989,6.126599975,
-0.003631739,5.964458203,
-0.003630489,5.794946349,
-0.003629239,5.636489617,
-0.003627989,5.455922643,
-0.003626739,5.271670628,
-0.003625489,5.080048533,
-0.003624239,4.884741398,
-0.003622989,4.696804343,
-0.003621739,4.483072007,
-0.003620489,4.284079831,
-0.003619239,4.055607333,
-0.003617989,3.823449795,
-0.003616739,3.591292257,
-0.003615489,3.348079598,
-0.003614239,3.093811818,
-0.003612989,2.839544038,
-0.003611739,2.581591218,
-0.003610489,2.305213196,
-0.003609239,2.021465094,
-0.003607989,1.722976831,
-0.003606739,1.428173608,
-0.003605489,1.114945183,
-0.003604239,0.801716759,
-0.003602989,0.481118254,
-0.003601739,0.138409507,
-0.003600489,-0.211669321,
-0.003599239,-0.561748148,
-0.003597989,-0.930252177,
-0.003596739,-1.309811327,
-0.003595489,-1.700425597,
-0.003594239,-2.098409948,
-0.003592989,-2.50744942,
-0.003591739,-2.927544013,
-0.003590489,-3.358693727,
-0.003589239,-3.808268642,
-0.003587989,-4.265213638,
-0.003586739,-4.729528714,
-0.003585489,-5.215954032,
-0.003584239,-5.706064391,
-0.003582989,-6.21091491,
-0.003581739,-6.737875671,
-0.003580489,-7.264836433,
-0.003579239,-7.817592476,
-0.003577989,-8.222946908,
-0.003576739,-8.278222512,
-0.003575489,-8.318757955,
-0.003574239,-8.340868197,
-0.003572989,-8.351923318,
-0.003571739,-8.3777186,
-0.003570489,-8.38140364,
-0.003569239,-8.403513882,
-0.003567989,-8.410883962,
-0.003566739,-8.418254043,
-0.003565489,-8.418254043,
-0.003564239,-8.429309164,
-0.003562989,-8.432994204,
-0.003561739,-8.451419405,
-0.003560489,-8.447734365,
-0.003559239,-8.462474526,
-0.003557989,-8.455104446,
-0.003556739,-8.469844607,
-0.003555489,-8.462474526,
-0.003554239,-8.473529647,
-0.003552989,-8.466159567,
-0.003551739,-8.477214687,
-0.003550489,-8.477214687,
-0.003549239,-8.473529647,
-0.003547989,-8.484584768,
-0.003546739,-8.499324929,
-0.003545489,-8.477214687,
-0.003544239,-8.473529647,
-0.003542989,-8.488269808,
-0.003541739,-8.488269808,
-0.003540489,-8.491954849,
-0.003539239,-8.499324929,
-0.003537989,-8.495639889,
-0.003536739,-8.488269808,
-0.003535489,-8.491954849,
-0.003534239,-8.491954849,
-0.003532989,-8.491954849,
-0.003531739,-8.499324929,
-0.003530489,-8.50669501,
-0.003529239,-8.499324929,
-0.003527989,-8.50669501,
-0.003526739,-8.50669501,
-0.003525489,-8.50669501,
-0.003524239,-8.50669501,
-0.003522989,-8.51406509,
-0.003521739,-8.51038005,
-0.003520489,-8.503009969,
-0.003519239,-8.50669501,
-0.003517989,-8.51406509,
-0.003516739,-8.517750131,
-0.003515489,-8.51406509,
-0.003514239,-8.525120211,
-0.003512989,-8.525120211,
-0.003511739,-8.528805251,
-0.003510489,-8.51406509,
-0.003509239,-8.521435171,
-0.003507989,-8.51406509,
-0.003506739,-8.521435171,
-0.003505489,-8.525120211,
-0.003504239,-8.525120211,
-0.003502989,-8.517750131,
-0.003501739,-8.525120211,
-0.003500489,-8.521435171,
-0.003499239,-8.528805251,
-0.003497989,-8.521435171,
-0.003496739,-8.521435171,
-0.003495489,-8.532490292,
-0.003494239,-8.532490292,
-0.003492989,-8.532490292,
-0.003491739,-8.528805251,
-0.003490489,-8.525120211,
-0.003489239,-8.536175332,
-0.003487989,-8.528805251,
-0.003486739,-8.525120211,
-0.003485489,-8.536175332,
-0.003484239,-8.539860372,
-0.003482989,-8.543545413,
-0.003481739,-8.539860372,
-0.003480489,-8.536175332,
-0.003479239,-8.547230453,
-0.003477989,-8.543545413,
-0.003476739,-8.539860372,
-0.003475489,-8.547230453,
-0.003474239,-8.543545413,
-0.003472989,-8.536175332,
-0.003471739,-8.543545413,
-0.003470489,-8.539860372,
-0.003469239,-8.543545413,
-0.003467989,-8.547230453,
-0.003466739,-8.550915493,
-0.003465489,-8.539860372,
-0.003464239,-8.543545413,
-0.003462989,-8.547230453,
-0.003461739,-8.554600533,
-0.003460489,-8.558285574,
-0.003459239,-8.539860372,
-0.003457989,-8.543545413,
-0.003456739,-8.550915493,
-0.003455489,-8.554600533,
-0.003454239,-8.558285574,
-0.003452989,-8.558285574,
-0.003451739,-8.550915493,
-0.003450489,-8.550915493,
-0.003449239,-8.558285574,
-0.003447989,-8.554600533,
-0.003446739,-8.550915493,
-0.003445489,-8.554600533,
-0.003444239,-8.565655654,
-0.003442989,-8.554600533,
-0.003441739,-8.561970614,
-0.003440489,-8.554600533,
-0.003439239,-8.558285574,
-0.003437989,-8.558285574,
-0.003436739,-8.561970614,
-0.003435489,-8.561970614,
-0.003434239,-8.565655654,
-0.003432989,-8.565655654,
-0.003431739,-8.565655654,
-0.003430489,-8.558285574,
-0.003429239,-8.565655654,
-0.003427989,-8.573025735,
-0.003426739,-8.569340695,
-0.003425489,-8.565655654,
-0.003424239,-8.558285574,
-0.003422989,-8.561970614,
-0.003421739,-8.565655654,
-0.003420489,-8.569340695,
-0.003419239,-8.576710775,
-0.003417989,-8.565655654,
-0.003416739,-8.573025735,
-0.003415489,-8.565655654,
-0.003414239,-8.573025735,
-0.003412989,-8.569340695,
-0.003411739,-8.569340695,
-0.003410489,-8.569340695,
-0.003409239,-8.576710775,
-0.003407989,-8.580395815,
-0.003406739,-8.573025735,
-0.003405489,-8.573025735,
-0.003404239,-8.576710775,
-0.003402989,-8.573025735,
-0.003401739,-8.576710775,
-0.003400489,-8.580395815,
-0.003399239,-8.576710775,
-0.003397989,-8.573025735,
-0.003396739,-8.587765896,
-0.003395489,-8.580395815,
-0.003394239,-8.580395815,
-0.003392989,-8.573025735,
-0.003391739,-8.587765896,
-0.003390489,-8.580395815,
-0.003389239,-8.584080856,
-0.003387989,-8.584080856,
-0.003386739,-8.584080856,
-0.003385489,-8.580395815,
-0.003384239,-8.580395815,
-0.003382989,-8.587765896,
-0.003381739,-8.580395815,
-0.003380489,-8.584080856,
-0.003379239,-8.587765896,
-0.003377989,-8.584080856,
-0.003376739,-8.587765896,
-0.003375489,-8.591450936,
-0.003374239,-8.591450936,
-0.003372989,-8.595135977,
-0.003371739,-8.598821017,
-0.003370489,-8.591450936,
-0.003369239,-8.595135977,
-0.003367989,-8.595135977,
-0.003366739,-8.602506057,
-0.003365489,-8.613561178,
-0.003364239,-8.602506057,
-0.003362989,-8.598821017,
-0.003361739,-8.598821017,
-0.003360489,-8.598821017,
-0.003359239,-8.606191098,
-0.003357989,-8.598821017,
-0.003356739,-8.602506057,
-0.003355489,-8.595135977,
-0.003354239,-8.606191098,
-0.003352989,-8.609876138,
-0.003351739,-8.606191098,
-0.003350489,-8.602506057,
-0.003349239,-8.602506057,
-0.003347989,-8.609876138,
-0.003346739,-8.613561178,
-0.003345489,-8.595135977,
-0.003344239,-8.609876138,
-0.003342989,-8.606191098,
-0.003341739,-8.609876138,
-0.003340489,-8.613561178,
-0.003339239,-8.606191098,
-0.003337989,-8.598821017,
-0.003336739,-8.609876138,
-0.003335489,-8.613561178,
-0.003334239,-8.602506057,
-0.003332989,-8.602506057,
-0.003331739,-8.609876138,
-0.003330489,-8.609876138,
-0.003329239,-8.609876138,
-0.003327989,-8.613561178,
-0.003326739,-8.609876138,
-0.003325489,-8.609876138,
-0.003324239,-8.606191098,
-0.003322989,-8.602506057,
-0.003321739,-8.617246218,
-0.003320489,-8.609876138,
-0.003319239,-8.609876138,
-0.003317989,-8.606191098,
-0.003316739,-8.606191098,
-0.003315489,-8.620931259,
-0.003314239,-8.606191098,
-0.003312989,-8.606191098,
-0.003311739,-8.606191098,
-0.003310489,-8.598821017,
-0.003309239,-8.606191098,
-0.003307989,-8.606191098,
-0.003306739,-8.617246218,
-0.003305489,-8.617246218,
-0.003304239,-8.620931259,
-0.003302989,-8.613561178,
-0.003301739,-8.613561178,
-0.003300489,-8.602506057,
-0.003299239,-8.609876138,
-0.003297989,-8.617246218,
-0.003296739,-8.609876138,
-0.003295489,-8.609876138,
-0.003294239,-8.598821017,
-0.003292989,-8.613561178,
-0.003291739,-8.613561178,
-0.003290489,-8.613561178,
-0.003289239,-8.609876138,
-0.003287989,-8.606191098,
-0.003286739,-8.613561178,
-0.003285489,-8.609876138,
-0.003284239,-8.613561178,
-0.003282989,-8.609876138,
-0.003281739,-8.606191098,
-0.003280489,-8.609876138,
-0.003279239,-8.613561178,
-0.003277989,-8.617246218,
-0.003276739,-8.613561178,
-0.003275489,-8.609876138,
-0.003274239,-8.602506057,
-0.003272989,-8.606191098,
-0.003271739,-8.602506057,
-0.003270489,-8.609876138,
-0.003269239,-8.606191098,
-0.003267989,-8.609876138,
-0.003266739,-8.617246218,
-0.003265489,-8.617246218,
-0.003264239,-8.613561178,
-0.003262989,-8.602506057,
-0.003261739,-8.606191098,
-0.003260489,-8.598821017,
-0.003259239,-8.606191098,
-0.003257989,-8.595135977,
-0.003256739,-8.602506057,
-0.003255489,-8.598821017,
-0.003254239,-8.602506057,
-0.003252989,-8.606191098,
-0.003251739,-8.602506057,
-0.003250489,-8.602506057,
-0.003249239,-8.609876138,
-0.003247989,-8.613561178,
-0.003246739,-8.598821017,
-0.003245489,-8.598821017,
-0.003244239,-8.595135977,
-0.003242989,-8.591450936,
-0.003241739,-8.595135977,
-0.003240489,-8.598821017,
-0.003239239,-8.598821017,
-0.003237989,-8.606191098,
-0.003236739,-8.602506057,
-0.003235489,-8.591450936,
-0.003234239,-8.602506057,
-0.003232989,-8.598821017,
-0.003231739,-8.606191098,
-0.003230489,-8.587765896,
-0.003229239,-8.591450936,
-0.003227989,-8.587765896,
-0.003226739,-8.602506057,
-0.003225489,-8.587765896,
-0.003224239,-8.587765896,
-0.003222989,-8.595135977,
-0.003221739,-8.584080856,
-0.003220489,-8.584080856,
-0.003219239,-8.587765896,
-0.003217989,-8.587765896,
-0.003216739,-8.595135977,
-0.003215489,-8.584080856,
-0.003214239,-8.584080856,
-0.003212989,-8.576710775,
-0.003211739,-8.576710775,
-0.003210489,-8.573025735,
-0.003209239,-8.580395815,
-0.003207989,-8.587765896,
-0.003206739,-8.587765896,
-0.003205489,-8.576710775,
-0.003204239,-8.580395815,
-0.003202989,-8.584080856,
-0.003201739,-8.569340695,
-0.003200489,-8.565655654,
-0.003199239,-8.576710775,
-0.003197989,-8.569340695,
-0.003196739,-8.576710775,
-0.003195489,-8.569340695,
-0.003194239,-8.573025735,
-0.003192989,-8.561970614,
-0.003191739,-8.565655654,
-0.003190489,-8.569340695,
-0.003189239,-8.569340695,
-0.003187989,-8.558285574,
-0.003186739,-8.565655654,
-0.003185489,-8.558285574,
-0.003184239,-8.554600533,
-0.003182989,-8.554600533,
-0.003181739,-8.558285574,
-0.003180489,-8.558285574,
-0.003179239,-8.561970614,
-0.003177989,-8.561970614,
-0.003176739,-8.543545413,
-0.003175489,-8.547230453,
-0.003174239,-8.539860372,
-0.003172989,-8.525120211,
-0.003171739,-8.536175332,
-0.003170489,-8.528805251,
-0.003169239,-8.525120211,
-0.003167989,-8.536175332,
-0.003166739,-8.532490292,
-0.003165489,-8.525120211,
-0.003164239,-8.517750131,
-0.003162989,-8.51406509,
-0.003161739,-8.503009969,
-0.003160489,-8.499324929,
-0.003159239,-8.495639889,
-0.003157989,-8.495639889,
-0.003156739,-8.480899728,
-0.003155489,-8.477214687,
-0.003154239,-8.447734365,
-0.003152989,-8.429309164,
-0.003151739,-8.399828841,
-0.003150489,-8.355608358,
-0.003149239,-8.315072915,
-0.003147989,-8.267167391,
-0.003146739,-8.211891787,
-0.003145489,-8.156616182,
-0.003144239,-8.108710659,
-0.003142989,-8.046064974,
-0.003141739,-7.983419289,
-0.003140489,-7.924458644,
-0.003139239,-7.843387758,
-0.003137989,-7.773371992,
-0.003136739,-7.710726307,
-0.003135489,-7.637025502,
-0.003134239,-7.559639656,
-0.003132989,-7.474883729,
-0.003131739,-7.379072681,
-0.003130489,-7.286946674,
-0.003129239,-7.191135627,
-0.003127989,-7.10269466,
-0.003126739,-6.995828492,
-0.003125489,-6.896332404,
-0.003124239,-6.793151276,
-0.003122989,-6.671544946,
-0.003121739,-6.557308697,
-0.003120489,-6.432017327,
-0.003119239,-6.295670837,
-0.003117989,-6.177749548,
-0.003116739,-6.030347936,
-0.003115489,-5.901371526,
-0.003114239,-5.753969914,
-0.003112989,-5.595513182,
-0.003111739,-5.44442653,
-0.003110489,-5.293339878,
-0.003109239,-5.112772904,
-0.003107989,-4.946946091,
-0.003106739,-4.777434238,
-0.003105489,-4.585812143,
-0.003104239,-4.386819967,
-0.003102989,-4.191512832,
-0.003101739,-3.988835616,
-0.003100489,-3.78247336,
-0.003099239,-3.568741023,
-0.003097989,-3.355008687,
-0.003096739,-3.115481068,
-0.003095489,-2.879638489,
-0.003094239,-2.63642583,
-0.003092989,-2.382158051,
-0.003091739,-2.12420523,
-0.003090489,-1.851512249,
-0.003089239,-1.578819268,
-0.003087989,-1.291386125,
-0.003086739,-1.003952983,
-0.003085489,-0.694409598,
-0.003084239,-0.384866214,
-0.003082989,-0.056897629,
-0.003081739,0.263700877,
-0.003080489,0.613779704,
-0.003079239,0.956488451,
-0.003077989,1.321307439,
-0.003076739,1.689811468,
-0.003075489,2.069370618,
-0.003074239,2.456299848,
-0.003072989,2.86902436,
-0.003071739,3.292803994,
-0.003070489,3.712898586,
-0.003069239,4.151418381,
-0.003067989,4.597308256,
-0.003066739,5.065308372,
-0.003065489,5.533308489,
-0.003064239,6.027103887,
-0.003062989,6.524584326,
-0.003061739,7.055230128,
-0.003060489,7.578505849,
-0.003059239,8.131261892,
-0.003057989,8.632427371,
-0.003056739,8.761403781,
-0.003055489,8.772458902,
-0.003054239,8.779828983,
-0.003052989,8.787199063,
-0.003051739,8.794569144,
-0.003050489,8.801939225,
-0.003049239,8.801939225,
-0.003047989,8.816679386,
-0.003046739,8.816679386,
-0.003045489,8.820364426,
-0.003044239,8.820364426,
-0.003042989,8.835104587,
-0.003041739,8.824049466,
-0.003040489,8.842474668,
-0.003039239,8.849844748,
-0.003037989,8.842474668,
-0.003036739,8.835104587,
-0.003035489,8.842474668,
-0.003034239,8.838789627,
-0.003032989,8.849844748,
-0.003031739,8.853529789,
-0.003030489,8.860899869,
-0.003029239,8.857214829,
-0.003027989,8.87195499,
-0.003026739,8.860899869,
-0.003025489,8.853529789,
-0.003024239,8.86458491,
-0.003022989,8.86826995,
-0.003021739,8.86458491,
-0.003020489,8.87564003,
-0.003019239,8.86826995,
-0.003017989,8.86458491,
-0.003016739,8.87564003,
-0.003015489,8.87564003,
-0.003014239,8.86826995,
-0.003012989,8.86826995,
-0.003011739,8.86458491,
-0.003010489,8.87195499,
-0.003009239,8.879325071,
-0.003007989,8.883010111,
-0.003006739,8.886695151,
-0.003005489,8.886695151,
-0.003004239,8.883010111,
-0.003002989,8.879325071,
-0.003001739,8.883010111,
-0.003000489,8.879325071,
-0.002999239,8.883010111,
-0.002997989,8.897750272,
-0.002996739,8.879325071,
-0.002995489,8.890380192,
-0.002994239,8.894065232,
-0.002992989,8.886695151,
-0.002991739,8.894065232,
-0.002990489,8.894065232,
-0.002989239,8.894065232,
-0.002987989,8.897750272,
-0.002986739,8.894065232,
-0.002985489,8.897750272,
-0.002984239,8.901435312,
-0.002982989,8.901435312,
-0.002981739,8.894065232,
-0.002980489,8.894065232,
-0.002979239,8.905120353,
-0.002977989,8.908805393,
-0.002976739,8.905120353,
-0.002975489,8.912490433,
-0.002974239,8.905120353,
-0.002972989,8.908805393,
-0.002971739,8.908805393,
-0.002970489,8.912490433,
-0.002969239,8.916175474,
-0.002967989,8.916175474,
-0.002966739,8.912490433,
-0.002965489,8.908805393,
-0.002964239,8.916175474,
-0.002962989,8.919860514,
-0.002961739,8.923545554,
-0.002960489,8.916175474,
-0.002959239,8.923545554,
-0.002957989,8.916175474,
-0.002956739,8.923545554,
-0.002955489,8.916175474,
-0.002954239,8.919860514,
-0.002952989,8.930915635,
-0.002951739,8.923545554,
-0.002950489,8.934600675,
-0.002949239,8.934600675,
-0.002947989,8.923545554,
-0.002946739,8.934600675,
-0.002945489,8.923545554,
-0.002944239,8.930915635,
-0.002942989,8.930915635,
-0.002941739,8.934600675,
-0.002940489,8.938285715,
-0.002939239,8.934600675,
-0.002937989,8.941970756,
-0.002936739,8.938285715,
-0.002935489,8.941970756,
-0.002934239,8.945655796,
-0.002932989,8.938285715,
-0.002931739,8.934600675,
-0.002930489,8.945655796,
-0.002929239,8.941970756,
-0.002927989,8.938285715,
-0.002926739,8.934600675,
-0.002925489,8.949340836,
-0.002924239,8.945655796,
-0.002922989,8.945655796,
-0.002921739,8.960395957,
-0.002920489,8.949340836,
-0.002919239,8.953025876,
-0.002917989,8.960395957,
-0.002916739,8.949340836,
-0.002915489,8.941970756,
-0.002914239,8.953025876,
-0.002912989,8.960395957,
-0.002911739,8.953025876,
-0.002910489,8.953025876,
-0.002909239,8.953025876,
-0.002907989,8.956710917,
-0.002906739,8.949340836,
-0.002905489,8.960395957,
-0.002904239,8.953025876,
-0.002902989,8.960395957,
-0.002901739,8.971451078,
-0.002900489,8.956710917,
-0.002899239,8.956710917,
-0.002897989,8.956710917,
-0.002896739,8.960395957,
-0.002895489,8.967766038,
-0.002894239,8.967766038,
-0.002892989,8.967766038,
-0.002891739,8.960395957,
-0.002890489,8.956710917,
-0.002889239,8.964080997,
-0.002887989,8.975136118,
-0.002886739,8.964080997,
-0.002885489,8.967766038,
-0.002884239,8.975136118,
-0.002882989,8.971451078,
-0.002881739,8.967766038,
-0.002880489,8.971451078,
-0.002879239,8.975136118,
-0.002877989,8.967766038,
-0.002876739,8.982506199,
-0.002875489,8.975136118,
-0.002874239,8.971451078,
-0.002872989,8.975136118,
-0.002871739,8.978821158,
-0.002870489,8.967766038,
-0.002869239,8.975136118,
-0.002867989,8.978821158,
-0.002866739,8.982506199,
-0.002865489,8.982506199,
-0.002864239,8.975136118,
-0.002862989,8.978821158,
-0.002861739,8.971451078,
-0.002860489,8.986191239,
-0.002859239,8.989876279,
-0.002857989,8.986191239,
-0.002856739,8.989876279,
-0.002855489,8.978821158,
-0.002854239,8.982506199,
-0.002852989,8.986191239,
-0.002851739,8.982506199,
-0.002850489,8.986191239,
-0.002849239,8.989876279,
-0.002847989,8.989876279,
-0.002846739,8.978821158,
-0.002845489,8.978821158,
-0.002844239,8.986191239,
-0.002842989,8.99356132,
-0.002841739,8.986191239,
-0.002840489,8.989876279,
-0.002839239,8.989876279,
-0.002837989,8.989876279,
-0.002836739,8.989876279,
-0.002835489,8.989876279,
-0.002834239,9.0009314,
-0.002832989,8.986191239,
-0.002831739,8.99356132,
-0.002830489,8.989876279,
-0.002829239,8.99356132,
-0.002827989,8.982506199,
-0.002826739,8.989876279,
-0.002825489,8.989876279,
-0.002824239,9.0009314,
-0.002822989,8.99356132,
-0.002821739,9.0009314,
-0.002820489,8.99356132,
-0.002819239,9.00461644,
-0.002817989,8.99724636,
-0.002816739,9.0009314,
-0.002815489,8.99724636,
-0.002814239,9.0009314,
-0.002812989,9.0009314,
-0.002811739,9.0009314,
-0.002810489,9.0009314,
-0.002809239,8.99356132,
-0.002807989,9.0009314,
-0.002806739,9.00461644,
-0.002805489,9.00461644,
-0.002804239,8.99724636,
-0.002802989,9.0009314,
-0.002801739,9.008301481,
-0.002800489,9.008301481,
-0.002799239,9.00461644,
-0.002797989,9.011986521,
-0.002796739,9.008301481,
-0.002795489,9.00461644,
-0.002794239,9.0009314,
-0.002792989,9.00461644,
-0.002791739,9.0009314,
-0.002790489,9.0009314,
-0.002789239,9.00461644,
-0.002787989,9.008301481,
-0.002786739,9.008301481,
-0.002785489,9.008301481,
-0.002784239,9.008301481,
-0.002782989,9.015671561,
-0.002781739,9.00461644,
-0.002780489,9.015671561,
-0.002779239,9.008301481,
-0.002777989,9.00461644,
-0.002776739,9.008301481,
-0.002775489,9.008301481,
-0.002774239,9.008301481,
-0.002772989,9.011986521,
-0.002771739,9.008301481,
-0.002770489,9.015671561,
-0.002769239,9.011986521,
-0.002767989,9.015671561,
-0.002766739,9.011986521,
-0.002765489,9.019356602,
-0.002764239,9.019356602,
-0.002762989,9.0009314,
-0.002761739,9.026726682,
-0.002760489,9.015671561,
-0.002759239,9.015671561,
-0.002757989,9.015671561,
-0.002756739,9.019356602,
-0.002755489,9.019356602,
-0.002754239,9.019356602,
-0.002752989,9.023041642,
-0.002751739,9.019356602,
-0.002750489,9.015671561,
-0.002749239,9.011986521,
-0.002747989,9.023041642,
-0.002746739,9.019356602,
-0.002745489,9.023041642,
-0.002744239,9.019356602,
-0.002742989,9.019356602,
-0.002741739,9.023041642,
-0.002740489,9.034096763,
-0.002739239,9.023041642,
-0.002737989,9.011986521,
-0.002736739,9.030411722,
-0.002735489,9.034096763,
-0.002734239,9.023041642,
-0.002732989,9.019356602,
-0.002731739,9.019356602,
-0.002730489,9.026726682,
-0.002729239,9.026726682,
-0.002727989,9.026726682,
-0.002726739,9.019356602,
-0.002725489,9.030411722,
-0.002724239,9.034096763,
-0.002722989,9.019356602,
-0.002721739,9.030411722,
-0.002720489,9.030411722,
-0.002719239,9.034096763,
-0.002717989,9.026726682,
-0.002716739,9.034096763,
-0.002715489,9.023041642,
-0.002714239,9.019356602,
-0.002712989,9.026726682,
-0.002711739,9.037781803,
-0.002710489,9.034096763,
-0.002709239,9.030411722,
-0.002707989,9.030411722,
-0.002706739,9.030411722,
-0.002705489,9.023041642,
-0.002704239,9.037781803,
-0.002702989,9.030411722,
-0.002701739,9.034096763,
-0.002700489,9.037781803,
-0.002699239,9.034096763,
-0.002697989,9.030411722,
-0.002696739,9.045151884,
-0.002695489,9.034096763,
-0.002694239,9.030411722,
-0.002692989,9.034096763,
-0.002691739,9.041466843,
-0.002690489,9.041466843,
-0.002689239,9.026726682,
-0.002687989,9.034096763,
-0.002686739,9.037781803,
-0.002685489,9.030411722,
-0.002684239,9.041466843,
-0.002682989,9.037781803,
-0.002681739,9.041466843,
-0.002680489,9.037781803,
-0.002679239,9.034096763,
-0.002677989,9.045151884,
-0.002676739,9.045151884,
-0.002675489,9.037781803,
-0.002674239,9.034096763,
-0.002672989,9.037781803,
-0.002671739,9.037781803,
-0.002670489,9.045151884,
-0.002669239,9.048836924,
-0.002667989,9.052521964,
-0.002666739,9.041466843,
-0.002665489,9.041466843,
-0.002664239,9.037781803,
-0.002662989,9.045151884,
-0.002661739,9.045151884,
-0.002660489,9.041466843,
-0.002659239,9.052521964,
-0.002657989,9.052521964,
-0.002656739,9.034096763,
-0.002655489,9.034096763,
-0.002654239,9.037781803,
-0.002652989,9.056207004,
-0.002651739,9.045151884,
