  Time                 , V(U2B:+)             , V(U4:IN7)            , V(R8:2)              , V(U1B:OUT)           
  5.932421157007e-04  ,1.117714799608e+00  ,2.670308152886e+00  ,7.825374202676e-02  ,7.826132151968e-02  
  5.932958000000e-04  ,1.117012232584e+00  ,2.001429980752e+00  ,7.825365189910e-02  ,7.826140735385e-02  
  5.932959000000e-04  ,1.117010924030e+00  ,2.000127034807e+00  ,7.825331084118e-02  ,7.826265473656e-02  
  5.932960000000e-04  ,1.117009615476e+00  ,1.998824067854e+00  ,7.825331031741e-02  ,7.826266588570e-02  
  5.933046125000e-04  ,1.116896918332e+00  ,1.885882222223e+00  ,7.825335333384e-02  ,7.826202990494e-02  
  5.933164738243e-04  ,1.116741715977e+00  ,1.727857967445e+00  ,7.825336914991e-02  ,7.826193236765e-02  
  5.933401964729e-04  ,1.116431334317e+00  ,1.403095766175e+00  ,7.825344922587e-02  ,7.826167833974e-02  
  5.933429594138e-04  ,1.116395186634e+00  ,1.364917785469e+00  ,7.825332384372e-02  ,7.826235639652e-02  
  5.933484855094e-04  ,1.116322889722e+00  ,1.288477983851e+00  ,7.825333765756e-02  ,7.826216791232e-02  
  5.933595377007e-04  ,1.116178300903e+00  ,1.155599968633e+00  ,7.825337601165e-02  ,7.826189861895e-02  
  5.933641000000e-04  ,1.116118617176e+00  ,1.129940713459e+00  ,7.825333289850e-02  ,7.826222365913e-02  
  5.933694000000e-04  ,1.116049284321e+00  ,1.112752268125e+00  ,7.825333657320e-02  ,7.826218010035e-02  
  5.933733000000e-04  ,1.115998266785e+00  ,1.103452910619e+00  ,7.825333747944e-02  ,7.826217016982e-02  
  5.933747000000e-04  ,1.115979953000e+00  ,1.100187039657e+00  ,7.825332102839e-02  ,7.826240681446e-02  
  5.933748000000e-04  ,1.115978644877e+00  ,1.099953355981e+00  ,7.825331064679e-02  ,7.826265703899e-02  
  5.933768046875e-04  ,1.115952421206e+00  ,1.095245423464e+00  ,7.825331991570e-02  ,7.826242866525e-02  
  5.933808138449e-04  ,1.115899977370e+00  ,1.085788149600e+00  ,7.825333016140e-02  ,7.826225872187e-02  
  5.933888321598e-04  ,1.115795092333e+00  ,1.056466852871e+00  ,7.825335809476e-02  ,7.826199710971e-02  
  5.934048687894e-04  ,1.115585332799e+00  ,8.821686815993e-01  ,7.825338956039e-02  ,7.826184178981e-02  
  5.934115000000e-04  ,1.115498600500e+00  ,8.007352076922e-01  ,7.825334325454e-02  ,7.826211225816e-02  
  5.934116000000e-04  ,1.115497292577e+00  ,7.999189644658e-01  ,7.825331020375e-02  ,7.826267084536e-02  
  5.934226074878e-04  ,1.115353326535e+00  ,6.686243557110e-01  ,7.825336488641e-02  ,7.826195908608e-02  
  5.934333095017e-04  ,1.115213362110e+00  ,5.368610553794e-01  ,7.825338127014e-02  ,7.826187513155e-02  
  5.934455657068e-04  ,1.115053079159e+00  ,3.848511650324e-01  ,7.825338928922e-02  ,7.826184282358e-02  
  5.934560650650e-04  ,1.114915778253e+00  ,2.732667450959e-01  ,7.825338142932e-02  ,7.826187447026e-02  
  5.934657016459e-04  ,1.114789765256e+00  ,2.324937891638e-01  ,7.825335817322e-02  ,7.826199660162e-02  
  5.934761950437e-04  ,1.114652553848e+00  ,2.096423001134e-01  ,7.825337862016e-02  ,7.826188673339e-02  
  5.934876108232e-04  ,1.114503288237e+00  ,1.954026357834e-01  ,7.825338455995e-02  ,7.826186142034e-02  
  5.935104423824e-04  ,1.114204778401e+00  ,1.790232076679e-01  ,7.825342237439e-02  ,7.826173987808e-02  
  5.935491198364e-04  ,1.113699157452e+00  ,1.640191462636e-01  ,7.825349708024e-02  ,7.826159388256e-02  
  5.936097854439e-04  ,1.112906255652e+00  ,1.506595891994e-01  ,7.825359680408e-02  ,7.826146552420e-02  
  5.937095755402e-04  ,1.111602433753e+00  ,1.380867890437e-01  ,7.825376391023e-02  ,7.826130181711e-02  
  5.938825720612e-04  ,1.109343416361e+00  ,1.257428865470e-01  ,7.825404535468e-02  ,7.826106810622e-02  
  5.940503710571e-04  ,1.107153838851e+00  ,1.183025626152e-01  ,7.825422362692e-02  ,7.826092928713e-02  
  5.943859690491e-04  ,1.102779331017e+00  ,1.088273946667e-01  ,7.825455609913e-02  ,7.826067771235e-02  
  5.950571650330e-04  ,1.094048972138e+00  ,9.818418993238e-02  ,7.825528696084e-02  ,7.826013747536e-02  
  5.960789316956e-04  ,1.080806739655e+00  ,8.967169827026e-02  ,7.825578520149e-02  ,7.825977299141e-02  
  5.977606409851e-04  ,1.059139180351e+00  ,8.307005035917e-02  ,7.825636344931e-02  ,7.825935157845e-02  
  6.005533808533e-04  ,1.023513396968e+00  ,7.939271079372e-02  ,7.825687672575e-02  ,7.825897830953e-02  
  6.033346766296e-04  ,9.884854057590e-01  ,7.845282814246e-02  ,7.825711636272e-02  ,7.825880419482e-02  
  6.086195582214e-04  ,9.232075124515e-01  ,7.820838273026e-02  ,7.825747269270e-02  ,7.825854542768e-02  
  6.153441065613e-04  ,8.426696937957e-01  ,7.831301591742e-02  ,7.825750007120e-02  ,7.825852549529e-02  
  6.253447169128e-04  ,7.284083542827e-01  ,7.821282278675e-02  ,7.825767766384e-02  ,7.825839651963e-02  
  6.353453272644e-04  ,6.211395308518e-01  ,7.825281336154e-02  ,7.825767762712e-02  ,7.825839648540e-02  
  6.453459376160e-04  ,5.212866162045e-01  ,7.826239750681e-02  ,7.825767758782e-02  ,7.825839644893e-02  
  6.553465479675e-04  ,4.292437322669e-01  ,7.826239740546e-02  ,7.825767755067e-02  ,7.825839641416e-02  
  6.653471583191e-04  ,3.453741745804e-01  ,7.826239738889e-02  ,7.825767751558e-02  ,7.825839638164e-02  
  6.753477686707e-04  ,2.700089783654e-01  ,7.826239733288e-02  ,7.825767748265e-02  ,7.825839633662e-02  
  6.853483790222e-04  ,2.034456119171e-01  ,7.826239732056e-02  ,7.825767745183e-02  ,7.825839630859e-02  
  6.953489893738e-04  ,1.459468024906e-01  ,7.826239726866e-02  ,7.825767742320e-02  ,7.825839629503e-02  
  7.053495997253e-04  ,9.773949931027e-02  ,7.826239727769e-02  ,7.825767739668e-02  ,7.825839627285e-02  
  7.153502100769e-04  ,5.901397779501e-02  ,7.826239722964e-02  ,7.825767737242e-02  ,7.825839625316e-02  
  7.253508204285e-04  ,2.992308853696e-02  ,7.826239724232e-02  ,7.825767736636e-02  ,7.825839623561e-02  
  7.353514307800e-04  ,1.058165399616e-02  ,7.826239721590e-02  ,7.825767736239e-02  ,7.825839622056e-02  
  7.453520411316e-04  ,1.066015293549e-03  ,7.826239723726e-02  ,7.825767736041e-02  ,7.825839620765e-02  
  7.553526514832e-04  ,1.413730890659e-03  ,7.826239721430e-02  ,7.825767736051e-02  ,7.825839620772e-02  
  7.653532618347e-04  ,1.162342834541e-02  ,7.826239723910e-02  ,7.825767736258e-02  ,7.825839621006e-02  
  7.753538721863e-04  ,3.165480972922e-02  ,7.826239721961e-02  ,7.825767736674e-02  ,7.825839621463e-02  
  7.853544825378e-04  ,6.142881068386e-02  ,7.826239724791e-02  ,7.825767737290e-02  ,7.825839622150e-02  
  7.953550928894e-04  ,1.008279124905e-01  ,7.826239722811e-02  ,7.825767738112e-02  ,7.825839623862e-02  
  8.053557032410e-04  ,1.496966059190e-01  ,7.826239727817e-02  ,7.825767739733e-02  ,7.825839626260e-02  
  8.153563135925e-04  ,2.078420050266e-01  ,7.826239726183e-02  ,7.825767742245e-02  ,7.825839628425e-02  
  8.253569239441e-04  ,2.750346084836e-01  ,7.826239731565e-02  ,7.825767744273e-02  ,7.825839631276e-02  
  8.353575342957e-04  ,3.510092054208e-01  ,7.826239732756e-02  ,7.825767747199e-02  ,7.825839633882e-02  
  8.453581446472e-04  ,4.354659222233e-01  ,7.826239738547e-02  ,7.825767751853e-02  ,7.825839637174e-02  
  8.553587549988e-04  ,5.280714061392e-01  ,7.826239740323e-02  ,7.825767755196e-02  ,7.825839642108e-02  
  8.653593653503e-04  ,6.284601410309e-01  ,7.826239755360e-02  ,7.825767760294e-02  ,7.825839645831e-02  
  8.753599757019e-04  ,7.362358900766e-01  ,7.826240662547e-02  ,7.825767764041e-02  ,7.825839651209e-02  
  8.766100519958e-04  ,7.502063780070e-01  ,7.825751476205e-02  ,7.825602434515e-02  ,7.825959840401e-02  
  8.791102045837e-04  ,7.784703314043e-01  ,7.825917533966e-02  ,7.825694049559e-02  ,7.825893180509e-02  
  8.841105097595e-04  ,8.362655994226e-01  ,7.825932327868e-02  ,7.825732802991e-02  ,7.825865036071e-02  
  8.941111201111e-04  ,9.567237870049e-01  ,7.832146696922e-02  ,7.825767773295e-02  ,7.825839660254e-02  
  9.041117304626e-04  ,1.083273324004e+00  ,8.675551862589e-02  ,7.825767778749e-02  ,7.825839665222e-02  
  9.053618067566e-04  ,1.099495685693e+00  ,9.259484266927e-02  ,7.825602442592e-02  ,7.825959849317e-02  
  9.056743258301e-04  ,1.103564815365e+00  ,9.537508938199e-02  ,7.825449160367e-02  ,7.826072603867e-02  
  9.062993639771e-04  ,1.111719212054e+00  ,1.029614839216e-01  ,7.825520484912e-02  ,7.826019773406e-02  
  9.075494402710e-04  ,1.128092114198e+00  ,1.468842080245e-01  ,7.825602444349e-02  ,7.825959849192e-02  
  9.077713602844e-04  ,1.131007591727e+00  ,2.005806608552e-01  ,7.825421390180e-02  ,7.826093676220e-02  
  9.078268402878e-04  ,1.131736877217e+00  ,4.371876703427e-01  ,7.825357370395e-02  ,7.826149191700e-02  
  9.078374727518e-04  ,1.131876660106e+00  ,5.355890701779e-01  ,7.825336310895e-02  ,7.826196613225e-02  
  9.078425413818e-04  ,1.131943298526e+00  ,5.763665539288e-01  ,7.825334838477e-02  ,7.826206770383e-02  
  9.078526786417e-04  ,1.132076579527e+00  ,6.652276893957e-01  ,7.825336064521e-02  ,7.826198095632e-02  
  9.078675000000e-04  ,1.132271455334e+00  ,7.990997709153e-01  ,7.825340198793e-02  ,7.826179846276e-02  
  9.078676000000e-04  ,1.132272770206e+00  ,8.000168759915e-01  ,7.825331022784e-02  ,7.826267071681e-02  
  9.078730500000e-04  ,1.132344431506e+00  ,8.500801690993e-01  ,7.825333701484e-02  ,7.826217450010e-02  
  9.078839501994e-04  ,1.132487761538e+00  ,9.516345898530e-01  ,7.825337511994e-02  ,7.826190277765e-02  
  9.078866752493e-04  ,1.132523595049e+00  ,9.773246716851e-01  ,7.825333279360e-02  ,7.826222496122e-02  
  9.078921253490e-04  ,1.132595263272e+00  ,1.029070845168e+00  ,7.825333732779e-02  ,7.826217178965e-02  
  9.078934878739e-04  ,1.132613180579e+00  ,1.042083013428e+00  ,7.825331669023e-02  ,7.826249756948e-02  
  9.078962129238e-04  ,1.132649015493e+00  ,1.057265358723e+00  ,7.825332636505e-02  ,7.826231479148e-02  
  9.079016630235e-04  ,1.132720686522e+00  ,1.076659853902e+00  ,7.825334278916e-02  ,7.826211655720e-02  
  9.079125632229e-04  ,1.132864033392e+00  ,1.100089128756e+00  ,7.825336440759e-02  ,7.826195854092e-02  
  9.079152882727e-04  ,1.132899871111e+00  ,1.105642081963e+00  ,7.825333279077e-02  ,7.826222497623e-02  
  9.079207383724e-04  ,1.132971547752e+00  ,1.116813439892e+00  ,7.825333733093e-02  ,7.826217177295e-02  
  9.079221008974e-04  ,1.132989467163e+00  ,1.119624625571e+00  ,7.825331668906e-02  ,7.826249757569e-02  
  9.079248259472e-04  ,1.133025306285e+00  ,1.130626207697e+00  ,7.825332636504e-02  ,7.826231479149e-02  
  9.079302760469e-04  ,1.133096985731e+00  ,1.158228476246e+00  ,7.825334278916e-02  ,7.826211655719e-02  
  9.079344000000e-04  ,1.133151224827e+00  ,1.192340716799e+00  ,7.825333068512e-02  ,7.826225229600e-02  
  9.079352000000e-04  ,1.133161746701e+00  ,1.199513590616e+00  ,7.825331675372e-02  ,7.826249601856e-02  
  9.079353000000e-04  ,1.133163061937e+00  ,1.200441292826e+00  ,7.825331019295e-02  ,7.826267100588e-02  
  9.079618121460e-04  ,1.133511778441e+00  ,1.551507391664e+00  ,7.825344010530e-02  ,7.826169957080e-02  
  9.079880471304e-04  ,1.133856886741e+00  ,1.920283223986e+00  ,7.825343871899e-02  ,7.826169891741e-02  
  9.079936000000e-04  ,1.133929936767e+00  ,1.998816955890e+00  ,7.825335728324e-02  ,7.826200248910e-02  
  9.079937000000e-04  ,1.133931252318e+00  ,2.000236104994e+00  ,7.825331070786e-02  ,7.826265546041e-02  
  9.080793399536e-04  ,1.135058088149e+00  ,3.306586031047e+00  ,7.825370452013e-02  ,7.826136418215e-02  
  9.081650037491e-04  ,1.136185633061e+00  ,4.763663556251e+00  ,7.825370565212e-02  ,7.826134712667e-02  
  9.082136769020e-04  ,1.136826466755e+00  ,4.999842058971e+00  ,7.825364417478e-02  ,7.826141517839e-02  
  9.082227412784e-04  ,1.136945822970e+00  ,5.000216822680e+00  ,7.825338780231e-02  ,7.826184860750e-02  
  9.082266416573e-04  ,1.136997183018e+00  ,5.000022577377e+00  ,7.825334008129e-02  ,7.826214290401e-02  
  9.082344424152e-04  ,1.137099905568e+00  ,4.999991207778e+00  ,7.825335679773e-02  ,7.826200568417e-02  
  9.082500439310e-04  ,1.137305360492e+00  ,5.000006873639e+00  ,7.825338744983e-02  ,7.826184987994e-02  
  9.082812469625e-04  ,1.137716309622e+00  ,4.999999941965e+00  ,7.825349134718e-02  ,7.826160284497e-02  
  9.083436530256e-04  ,1.138538364953e+00  ,4.999999414430e+00  ,7.825360451647e-02  ,7.826145700446e-02  
  9.084684651517e-04  ,1.140183103461e+00  ,5.000000175655e+00  ,7.825386440426e-02  ,7.826121507176e-02  
  9.087180894041e-04  ,1.143475088315e+00  ,4.999999921362e+00  ,7.825445430006e-02  ,7.826075408225e-02  
  9.092173379087e-04  ,1.150069061028e+00  ,4.999999896167e+00  ,7.825495468069e-02  ,7.826038186232e-02  
  9.100283425474e-04  ,1.160808931702e+00  ,4.999999953203e+00  ,7.825550939307e-02  ,7.825997454932e-02  
  9.111843865537e-04  ,1.176178089902e+00  ,4.999999911007e+00  ,7.825593218282e-02  ,7.825966577594e-02  
  9.134964745664e-04  ,1.207125127124e+00  ,4.999999962779e+00  ,7.825669756536e-02  ,7.825910860495e-02  
  9.176316064023e-04  ,1.263149446790e+00  ,4.999999940967e+00  ,7.825733307872e-02  ,7.825864696860e-02  
  9.219567101621e-04  ,1.322640259340e+00  ,4.999999939156e+00  ,7.825723021884e-02  ,7.825872168686e-02  
  9.259484093809e-04  ,1.378317664293e+00  ,4.999999939981e+00  ,7.825737577650e-02  ,7.825861604453e-02  
  9.339318078184e-04  ,1.491753633209e+00  ,4.999999940103e+00  ,7.825758396795e-02  ,7.825846501435e-02  
  9.439324181699e-04  ,1.637396235344e+00  ,4.999999939998e+00  ,7.825767800707e-02  ,7.825839687866e-02  
  9.539330285215e-04  ,1.786443555893e+00  ,4.999999940043e+00  ,7.825767852381e-02  ,7.825839693916e-02  
  9.551831048154e-04  ,1.805284696152e+00  ,4.999999940048e+00  ,7.825602500847e-02  ,7.825959865711e-02  
  9.576832574033e-04  ,1.843094387306e+00  ,4.999999940046e+00  ,7.825677613525e-02  ,7.825905351812e-02  
  9.626835625791e-04  ,1.919190703747e+00  ,4.999999940049e+00  ,7.825754146737e-02  ,7.825857079698e-02  
  9.726841729307e-04  ,2.073027439636e+00  ,4.999999940050e+00  ,7.830264441675e-02  ,7.825839705485e-02  
  9.826847832822e-04  ,2.228549446791e+00  ,4.999999940050e+00  ,9.753167607304e-02  ,7.825839711805e-02  
  9.839348595762e-04  ,2.248077676769e+00  ,4.999999940069e+00  ,1.232671471958e-01  ,7.825912854697e-02  
  9.842473786497e-04  ,2.252962209728e+00  ,4.999999940208e+00  ,1.416726094486e-01  ,7.826072613368e-02  
  9.843255084180e-04  ,2.254183492536e+00  ,4.999999940691e+00  ,1.500663830186e-01  ,7.826138645307e-02  
  9.844817679548e-04  ,2.256626235572e+00  ,4.999999940375e+00  ,1.891584134284e-01  ,7.826111684035e-02  
  9.845208328390e-04  ,2.257236958079e+00  ,4.999999941324e+00  ,2.349509026696e-01  ,7.826159108696e-02  
  9.845540147447e-04  ,2.257755720285e+00  ,4.999999941166e+00  ,5.141185471651e-01  ,7.826154882158e-02  
  9.845599603080e-04  ,2.257848673670e+00  ,4.999999944744e+00  ,5.706529471124e-01  ,7.826197524761e-02  
  9.845673587346e-04  ,2.257964341701e+00  ,4.999999938200e+00  ,6.427984990777e-01  ,7.826200043766e-02  
  9.845763605260e-04  ,2.258105077667e+00  ,4.999999939816e+00  ,7.332305349444e-01  ,7.826193878303e-02  
  9.845829000000e-04  ,2.258207317711e+00  ,4.999999940231e+00  ,7.999503766444e-01  ,7.826211651952e-02  
  9.845830000000e-04  ,2.258208881144e+00  ,4.999999940104e+00  ,8.009712077088e-01  ,7.826267084655e-02  
  9.845878750000e-04  ,2.258285098586e+00  ,4.999999939709e+00  ,8.512114246342e-01  ,7.826220494321e-02  
  9.845976248298e-04  ,2.258437531491e+00  ,4.999999940008e+00  ,9.531112303615e-01  ,7.826193675293e-02  
  9.846000622872e-04  ,2.258475639858e+00  ,4.999999940023e+00  ,9.788696146439e-01  ,7.826225642952e-02  
  9.846049372021e-04  ,2.258551856764e+00  ,4.999999940029e+00  ,1.030730240651e+00  ,7.826215052008e-02  
  9.846061559308e-04  ,2.258570911025e+00  ,4.999999939976e+00  ,1.043766738527e+00  ,7.826251468434e-02  
  9.846085933883e-04  ,2.258609019591e+00  ,4.999999939993e+00  ,1.058025766959e+00  ,7.826234288455e-02  
  9.846134683031e-04  ,2.258685236893e+00  ,4.999999940022e+00  ,1.077376922120e+00  ,7.826215045174e-02  
  9.846232181329e-04  ,2.258837672176e+00  ,4.999999940032e+00  ,1.100530109784e+00  ,7.826199299608e-02  
  9.846256555904e-04  ,2.258875781138e+00  ,4.999999940008e+00  ,1.106069139072e+00  ,7.826225644528e-02  
  9.846305305052e-04  ,2.258951999232e+00  ,4.999999940006e+00  ,1.117235811085e+00  ,7.826220466233e-02  
  9.846317492340e-04  ,2.258971053790e+00  ,4.999999939930e+00  ,1.120087486035e+00  ,7.826251469673e-02  
  9.846341866914e-04  ,2.259009162950e+00  ,4.999999939961e+00  ,1.131431572919e+00  ,7.826234287205e-02  
  9.846390616063e-04  ,2.259085381440e+00  ,4.999999940009e+00  ,1.159744710970e+00  ,7.826215045173e-02  
  9.846427000000e-04  ,2.259142267272e+00  ,4.999999939991e+00  ,1.193275238334e+00  ,7.826228655891e-02  
  9.846433000000e-04  ,2.259151648210e+00  ,4.999999939890e+00  ,1.199321024066e+00  ,7.826253544836e-02  
  9.846434000000e-04  ,2.259153211700e+00  ,4.999999939582e+00  ,1.200351812832e+00  ,7.826267102385e-02  
  9.846712562307e-04  ,2.259588744751e+00  ,4.999999939127e+00  ,1.613385466414e+00  ,7.826168544397e-02  
  9.846957000000e-04  ,2.259970929926e+00  ,4.999999940018e+00  ,1.997272714405e+00  ,7.826163496263e-02  
  9.846958000000e-04  ,2.259972493466e+00  ,4.999999939486e+00  ,1.998882162497e+00  ,7.826267065099e-02  
  9.846959000000e-04  ,2.259974057006e+00  ,4.999999939613e+00  ,2.000488359555e+00  ,7.826266586325e-02  
  9.847086837062e-04  ,2.260173936110e+00  ,4.999999942201e+00  ,2.206681607813e+00  ,7.826190862368e-02  
  9.847215389380e-04  ,2.260374935110e+00  ,4.999999940142e+00  ,2.417955980428e+00  ,7.826182245953e-02  
  9.847472494015e-04  ,2.260776937799e+00  ,4.999999939921e+00  ,2.852492574079e+00  ,7.826170660715e-02  
  9.847986703285e-04  ,2.261580961894e+00  ,4.999999940106e+00  ,3.769915267583e+00  ,7.826151391516e-02  
  9.848534410366e-04  ,2.262437390958e+00  ,4.999999940005e+00  ,4.816742885039e+00  ,7.826141161207e-02  
  9.848855202564e-04  ,2.262939014783e+00  ,4.999999939953e+00  ,4.999738770320e+00  ,7.826154041168e-02  
  9.848926132092e-04  ,2.263049928821e+00  ,4.999999939637e+00  ,5.000286758239e+00  ,7.826192867801e-02  
  9.848954526254e-04  ,2.263094329520e+00  ,4.999999938939e+00  ,5.000039437798e+00  ,7.826223296326e-02  
  9.849011314579e-04  ,2.263183131145e+00  ,4.999999939180e+00  ,4.999986051976e+00  ,7.826210400497e-02  
  9.849124891230e-04  ,2.263360735298e+00  ,4.999999939621e+00  ,4.999996843502e+00  ,7.826189036943e-02  
  9.849352044531e-04  ,2.263715947219e+00  ,4.999999939781e+00  ,5.000001666455e+00  ,7.826174128991e-02  
  9.849806351134e-04  ,2.264426385493e+00  ,4.999999939881e+00  ,4.999997496536e+00  ,7.826154911257e-02  
  9.850714964339e-04  ,2.265847319568e+00  ,4.999999939965e+00  ,4.999999813275e+00  ,7.826126869762e-02  
  9.852532190749e-04  ,2.268689416202e+00  ,4.999999939975e+00  ,4.999999861878e+00  ,7.826104359876e-02  
  9.856166643569e-04  ,2.274374510446e+00  ,4.999999940001e+00  ,4.999999929441e+00  ,7.826048739633e-02  
  9.862397951552e-04  ,2.284124386470e+00  ,4.999999939990e+00  ,4.999999908188e+00  ,7.826020046995e-02  
  9.873248857924e-04  ,2.301110171873e+00  ,4.999999939992e+00  ,4.999999951401e+00  ,7.825972091322e-02  
  9.888500017592e-04  ,2.324999471216e+00  ,4.999999939983e+00  ,4.999999920074e+00  ,7.825943149406e-02  
  9.919002336928e-04  ,2.372824083190e+00  ,4.999999939993e+00  ,4.999999957742e+00  ,7.825892185522e-02  
  9.956291002699e-04  ,2.431350697865e+00  ,4.999999939977e+00  ,4.999999922117e+00  ,7.825880196252e-02  
  1.000370768971e-03  ,2.505824020111e+00  ,4.999999939966e+00  ,4.999999957919e+00  ,7.825867623240e-02  
  1.008331279225e-03  ,2.630807668958e+00  ,4.999999939976e+00  ,4.999999922192e+00  ,7.825846641432e-02  
  1.018331889577e-03  ,2.787320348038e+00  ,4.999999939986e+00  ,4.999999940038e+00  ,7.825833504669e-02  
  1.028332499928e-03  ,2.942698966592e+00  ,4.999999939986e+00  ,4.999999940040e+00  ,7.825833674636e-02  
  1.038333110280e-03  ,3.096330241365e+00  ,4.999999939986e+00  ,4.999999940038e+00  ,7.825922569225e-02  
  1.048333720631e-03  ,3.247607785913e+00  ,4.999999939986e+00  ,4.999999940039e+00  ,7.857129335164e-02  
  1.049583796925e-03  ,3.266322126783e+00  ,4.999999940107e+00  ,4.999999940050e+00  ,7.878942872951e-02  
