  Time                 , V(U8:IN7)            , V(V6:+)              
  4.655242184452e-03  ,7.825844015224e-02  ,4.301626677151e-01  
  4.665242794804e-03  ,7.825844012189e-02  ,3.462060489804e-01  
  4.675243405155e-03  ,7.825844008238e-02  ,2.707505082883e-01  
  4.685244015507e-03  ,7.825844005621e-02  ,2.040938705261e-01  
  4.695244625858e-03  ,7.825844002112e-02  ,1.464992310928e-01  
  4.705245236210e-03  ,7.825843999926e-02  ,9.819391745632e-02  
  4.715245846562e-03  ,7.825843999112e-02  ,5.936859188525e-02  
  4.725246456913e-03  ,7.825843998505e-02  ,3.017649890078e-02  
  4.735247067265e-03  ,7.825843998484e-02  ,1.073286041659e-02  
  4.745247677616e-03  ,7.825843996101e-02  ,1.114420955102e-03  
  4.755248287968e-03  ,7.825843996482e-02  ,1.359144734990e-03  
  4.765248898319e-03  ,7.825843996691e-02  ,1.146606582543e-02  
  4.775249508671e-03  ,7.825843997098e-02  ,3.139529195868e-02  
  4.785250119023e-03  ,7.825843997714e-02  ,6.106816198584e-02  
  4.795250729374e-03  ,7.825843998345e-02  ,1.003675563543e-01  
  4.805251339726e-03  ,7.825844001621e-02  ,1.491383593817e-01  
  4.815251950077e-03  ,7.825844002655e-02  ,2.071880715012e-01  
  4.825252560429e-03  ,7.825844006358e-02  ,2.742875690618e-01  
  4.835253170780e-03  ,7.825844007786e-02  ,3.501720086857e-01  
  4.845253781132e-03  ,7.825844011915e-02  ,4.345418726112e-01  
  4.855254391483e-03  ,7.825844016368e-02  ,5.270641508967e-01  
  4.865255001835e-03  ,7.825844020935e-02  ,6.273736558194e-01  
  4.875255612187e-03  ,7.825844025821e-02  ,7.350744632802e-01  
  4.876505688481e-03  ,7.825981481235e-02  ,7.490358999640e-01  
  4.879005841068e-03  ,7.825905315443e-02  ,7.772819680504e-01  
  4.884006146244e-03  ,7.825873100340e-02  ,8.350423495279e-01  
  4.894006756596e-03  ,7.825844035571e-02  ,9.554344193119e-01  
  4.904007366947e-03  ,7.825844038663e-02  ,1.081922927679e+00  
  4.905257443241e-03  ,7.825981488438e-02  ,1.098138030843e+00  
  4.907757595829e-03  ,7.825919209469e-02  ,1.130826683506e+00  
  4.907809672407e-03  ,7.826186465745e-02  ,1.131511187398e+00  
  4.907822691552e-03  ,7.826198214160e-02  ,1.131682336267e+00  
  4.907835302405e-03  ,7.826200131181e-02  ,1.131848126487e+00  
  4.907838162310e-03  ,7.826205027660e-02  ,1.131885725801e+00  
  4.907843882121e-03  ,7.826204665758e-02  ,1.131960925754e+00  
  4.907851563669e-03  ,7.826203016054e-02  ,1.132061920003e+00  
  4.907866926766e-03  ,7.826199517048e-02  ,1.132263918062e+00  
  4.907879700000e-03  ,7.826201795564e-02  ,1.132431873612e+00  
  4.907879800000e-03  ,7.826206953432e-02  ,1.132433188549e+00  
  4.907885125000e-03  ,7.826204837353e-02  ,1.132503209731e+00  
  4.907895774860e-03  ,7.826201793629e-02  ,1.132643254844e+00  
  4.907898437325e-03  ,7.826205911696e-02  ,1.132678267079e+00  
  4.907903762255e-03  ,7.826204827930e-02  ,1.132748292697e+00  
  4.907905093487e-03  ,7.826206454252e-02  ,1.132765799341e+00  
  4.907907755952e-03  ,7.826205696195e-02  ,1.132800812915e+00  
  4.907913080882e-03  ,7.826204825038e-02  ,1.132870841211e+00  
  4.907923730742e-03  ,7.826202657782e-02  ,1.133010902395e+00  
  4.907926393207e-03  ,7.826205187470e-02  ,1.133045918647e+00  
  4.907931718137e-03  ,7.826204391456e-02  ,1.133115952299e+00  
  4.907933049370e-03  ,7.826206454750e-02  ,1.133133460951e+00  
  4.907935711835e-03  ,7.826205914733e-02  ,1.133168478542e+00  
  4.907941036765e-03  ,7.826204391086e-02  ,1.133238514872e+00  
  4.907945200000e-03  ,7.826205299721e-02  ,1.133293273040e+00  
  4.907946000000e-03  ,7.826206671275e-02  ,1.133303795380e+00  
  4.907946100000e-03  ,7.826206955443e-02  ,1.133305110675e+00  
  4.907946200000e-03  ,7.826206942057e-02  ,1.133306425971e+00  
  4.907951514499e-03  ,7.826204810076e-02  ,1.133376328115e+00  
  4.907956972794e-03  ,7.826204041843e-02  ,1.133448123211e+00  
  4.907967889385e-03  ,7.826202548579e-02  ,1.133591718226e+00  
  4.907989722567e-03  ,7.826198160804e-02  ,1.133878927540e+00  
  4.908003600000e-03  ,7.826198896120e-02  ,1.134061494609e+00  
  4.908003700000e-03  ,7.826206912404e-02  ,1.134062810214e+00  
  4.908100533706e-03  ,7.826170504316e-02  ,1.135337012926e+00  
  4.908170759898e-03  ,7.826169711189e-02  ,1.136261412223e+00  
  4.908216047507e-03  ,7.826181671401e-02  ,1.136857681547e+00  
  4.908218689856e-03  ,7.826204949289e-02  ,1.136892474853e+00  
  4.908223432895e-03  ,7.826204645020e-02  ,1.136954930099e+00  
  4.908231568930e-03  ,7.826202932030e-02  ,1.137062066328e+00  
  4.908247840998e-03  ,7.826200384987e-02  ,1.137276349471e+00  
  4.908280385134e-03  ,7.826191424154e-02  ,1.137704958488e+00  
  4.908345473406e-03  ,7.826181663633e-02  ,1.138562347387e+00  
  4.908475649950e-03  ,7.826159309024e-02  ,1.140277808141e+00  
  4.908736003038e-03  ,7.826108937979e-02  ,1.143711457458e+00  
  4.909256709215e-03  ,7.826066620283e-02  ,1.150589635153e+00  
  4.910063517687e-03  ,7.826024818106e-02  ,1.161275533457e+00  
  4.911243022081e-03  ,7.825987182573e-02  ,1.176959494571e+00  
  4.913602030870e-03  ,7.825923889118e-02  ,1.208544548772e+00  
  4.917718852159e-03  ,7.825872758804e-02  ,1.264340612426e+00  
  4.922071421739e-03  ,7.825880888711e-02  ,1.324230121799e+00  
  4.926107371446e-03  ,7.825868646461e-02  ,1.380549755843e+00  
  4.934179270861e-03  ,7.825851452264e-02  ,1.495311850081e+00  
  4.944179881212e-03  ,7.825844062657e-02  ,1.641045697666e+00  
  4.954180491564e-03  ,7.825844121696e-02  ,1.790169859146e+00  
  4.955430567858e-03  ,7.825981552490e-02  ,1.809019575971e+00  
  4.957930720445e-03  ,7.825919510011e-02  ,1.846845728501e+00  
  4.962931025621e-03  ,7.825876025743e-02  ,1.922972186760e+00  
  4.972931635973e-03  ,7.831063774642e-02  ,2.076857983251e+00  
  4.982932246324e-03  ,1.010649181092e-01  ,2.232413931758e+00  
  4.984161723253e-03  ,1.367016128470e-01  ,2.251623358741e+00  
  4.984469092485e-03  ,1.893335867972e-01  ,2.256428076236e+00  
  4.984545934793e-03  ,5.503791151972e-01  ,2.257629398257e+00  
  4.984568600000e-03  ,7.997670993490e-01  ,2.257983747869e+00  
  4.984568700000e-03  ,7.961464015352e-01  ,2.257985311287e+00  
  4.984569400000e-03  ,7.920742974913e-01  ,2.257996255221e+00  
  4.984570100000e-03  ,7.995501972292e-01  ,2.258007199159e+00  
  4.984570200000e-03  ,8.011336734723e-01  ,2.258008762579e+00  
  4.984571700000e-03  ,8.183861561237e-01  ,2.258032213893e+00  
  4.984572400000e-03  ,8.247086994672e-01  ,2.258043157846e+00  
  4.984572600000e-03  ,8.268032001362e-01  ,2.258046284691e+00  
  4.984572700000e-03  ,8.278315857250e-01  ,2.258047848113e+00  
  4.984583887792e-03  ,9.422371660951e-01  ,2.258222761172e+00  
  4.984594770110e-03  ,1.052147456629e+00  ,2.258392899515e+00  
  4.984596598846e-03  ,1.060213228209e+00  ,2.258421490792e+00  
  4.984600256336e-03  ,1.074079187811e+00  ,2.258478673714e+00  
  4.984607571316e-03  ,1.092896861010e+00  ,2.258593039940e+00  
  4.984622201276e-03  ,1.131981959615e+00  ,2.258821773924e+00  
  4.984625376117e-03  ,1.146699038121e+00  ,2.258871411643e+00  
  4.984626169790e-03  ,1.151259744391e+00  ,2.258883820509e+00  
  4.984627757136e-03  ,1.164952592954e+00  ,2.258908638258e+00  
  4.984630931828e-03  ,1.194779238773e+00  ,2.258958273830e+00  
  4.984631400000e-03  ,1.199242765642e+00  ,2.258965593592e+00  
  4.984631500000e-03  ,1.200209108836e+00  ,2.258967157070e+00  
  4.984634000000e-03  ,1.233729796285e+00  ,2.259006244066e+00  
  4.984634100000e-03  ,1.235356950231e+00  ,2.259007807547e+00  
  4.984634200000e-03  ,1.236954194131e+00  ,2.259009371028e+00  
  4.984641626739e-03  ,1.344688132717e+00  ,2.259125486953e+00  
  4.984648880624e-03  ,1.450279382531e+00  ,2.259238900847e+00  
  4.984663388395e-03  ,1.669381356160e+00  ,2.259465730136e+00  
  4.984684700000e-03  ,1.998905002440e+00  ,2.259798941146e+00  
  4.984684800000e-03  ,2.000568329727e+00  ,2.259800504675e+00  
  4.984687400000e-03  ,2.042010586584e+00  ,2.259841156467e+00  
  4.984687500000e-03  ,2.043553033266e+00  ,2.259842719999e+00  
  4.984706454277e-03  ,2.347648670777e+00  ,2.260139077852e+00  
  4.984725238681e-03  ,2.657987202002e+00  ,2.260432783024e+00  
  4.984762807488e-03  ,3.304050170876e+00  ,2.261020203376e+00  
  4.984837945104e-03  ,4.698521051289e+00  ,2.262195083995e+00  
  4.984879561067e-03  ,4.999014265326e+00  ,2.262845830005e+00  
  4.984920819402e-03  ,5.000955307278e+00  ,2.263490999819e+00  
  4.984930508137e-03  ,5.000036419672e+00  ,2.263642507981e+00  
  4.984944579303e-03  ,4.999965621308e+00  ,2.263862548232e+00  
  4.984972721636e-03  ,4.999998070126e+00  ,2.264302634269e+00  
  4.985029006302e-03  ,5.000001305117e+00  ,2.265182828439e+00  
  4.985141575634e-03  ,4.999998311484e+00  ,2.266943304771e+00  
  4.985366714299e-03  ,4.999999902711e+00  ,2.270464606324e+00  
  4.985816991627e-03  ,4.999999909262e+00  ,2.277508580325e+00  
  4.986656225026e-03  ,4.999999939111e+00  ,2.290641950436e+00  
  4.987772977650e-03  ,4.999999925997e+00  ,2.308127251765e+00  
  4.990006482899e-03  ,4.999999948699e+00  ,2.343125333505e+00  
  4.993952405751e-03  ,4.999999930499e+00  ,2.405027470027e+00  
  4.997651136220e-03  ,4.999999949555e+00  ,2.463105473374e+00  
  5.000000000000e-03  ,4.999999930513e+00  ,2.500000000000e+00  
